accession	organism	kingdom	length	tm_helix_start_leq_90
P28358	Homo sapiens	Metazoa	340	False
P25555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	427	False
Q8LF36	Arabidopsis thaliana	Plants	492	False
Q6KAS7	Mus musculus	Metazoa	1311	False
Q0WVR4	Arabidopsis thaliana	Plants	345	False
Q6DE08	Xenopus laevis	Metazoa	361	False
Q39237	Arabidopsis thaliana	Plants	368	False
P16163	Drosophila melanogaster	Metazoa	352	False
Q810M6	Mus musculus	Metazoa	228	False
Q15717	Homo sapiens	Metazoa	326	False
Q96EP9	Homo sapiens	Metazoa	437	False
Q8BMI0	Mus musculus	Metazoa	1194	False
P38889	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	622	False
Q9Y696	Homo sapiens	Metazoa	253	True
Q9ERS0	Rattus norvegicus	Metazoa	405	True
O46036	Drosophila melanogaster	Metazoa	476	False
Q6ZN28	Homo sapiens	Metazoa	852	False
Q9P793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1418	False
P43165	Rattus norvegicus	Metazoa	304	False
P22513	Trypanosoma cruzi	Other	359	False
Q8CIG3	Mus musculus	Metazoa	826	False
Q9USR9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	643	False
Q61097	Mus musculus	Metazoa	873	False
Q8W4D8	Arabidopsis thaliana	Plants	314	False
Q9FN50	Arabidopsis thaliana	Plants	258	False
P23434	Homo sapiens	Metazoa	173	False
P36011	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	622	False
P03968	Bos taurus	Metazoa	155	False
Q9UUC7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	366	False
O60127	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False
Q5JK84	Oryza sativa subsp. japonica	Plants	432	False
Q01359	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	148	False
Q8TC56	Homo sapiens	Metazoa	605	False
Q8TCW9	Homo sapiens	Metazoa	393	True
Q7S6M9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	309	False
P17812	Homo sapiens	Metazoa	591	False
Q969V6	Homo sapiens	Metazoa	931	False
P38060	Mus musculus	Metazoa	325	False
Q9VLD6	Drosophila melanogaster	Metazoa	315	False
P0CB49	Rattus norvegicus	Metazoa	1376	False
Q5K4L6	Homo sapiens	Metazoa	683	True
P78714	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	530	False
P60879	Mus musculus	Metazoa	206	False
P08907	Equus caballus	Metazoa	401	False
Q9BXJ9	Homo sapiens	Metazoa	866	False
Q9SU56	Arabidopsis thaliana	Plants	610	True
P23511	Homo sapiens	Metazoa	347	False
Q86LG1	Drosophila melanogaster	Metazoa	606	True
Q3E7A3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	74	True
Q8WZ42	Homo sapiens	Metazoa	34350	False
Q04836	Arabidopsis thaliana	Plants	329	False
Q7Z3K3	Homo sapiens	Metazoa	1410	False
P51784	Homo sapiens	Metazoa	963	False
Q8IXQ9	Homo sapiens	Metazoa	262	False
P11829	Arabidopsis thaliana	Plants	137	False
Q9MAC8	Arabidopsis thaliana	Plants	792	False
Q96P66	Homo sapiens	Metazoa	508	True
P86981	Podarcis siculus	Metazoa	81	False
P0C0S4	Bos taurus	Metazoa	128	False
A9C3R8	Danio rerio	Metazoa	532	False
P94077	Arabidopsis thaliana	Plants	189	False
Q6AVT2	Oryza sativa subsp. japonica	Plants	511	False
P04819	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	755	False
Q3E7A4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	109	False
Q8T498	Drosophila melanogaster	Metazoa	1580	False
G5EEU2	Caenorhabditis elegans	Metazoa	714	False
Q8GUI6	Arabidopsis thaliana	Plants	954	False
P21372	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	849	False
G5ED68	Caenorhabditis elegans	Metazoa	676	False
Q9SR43	Arabidopsis thaliana	Plants	329	False
Q7M400	Tetrahymena pyriformis	Other	121	False
P31414	Arabidopsis thaliana	Plants	770	True
P06701	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	978	False
P37913	Mus musculus	Metazoa	916	False
Q9UU79	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	260	False
Q8BLB7	Mus musculus	Metazoa	883	False
P35561	Mus musculus	Metazoa	428	True
P45983	Homo sapiens	Metazoa	427	False
P13637	Homo sapiens	Metazoa	1013	True
C4R8D7	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	409	False
Q5KKP4	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565)	Fungi	640	False
P14923	Homo sapiens	Metazoa	745	False
P28519	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	371	False
Q924A5	Rattus norvegicus	Metazoa	475	True
Q9BTE3	Homo sapiens	Metazoa	642	False
O13799	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1030	False
Q9N5A8	Caenorhabditis elegans	Metazoa	228	False
Q62962	Rattus norvegicus	Metazoa	512	True
O74458	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1006	False
P30153	Homo sapiens	Metazoa	589	False
P38333	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483	False
Q8K2X3	Mus musculus	Metazoa	378	False
P55853	Caenorhabditis elegans	Metazoa	91	False
O13725	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	242	False
Q9P2Y4	Homo sapiens	Metazoa	722	False
Q9H0C3	Homo sapiens	Metazoa	514	True
Q96F07	Homo sapiens	Metazoa	1278	False
Q60641	Mus musculus	Metazoa	488	False
Q9Y2Q0	Homo sapiens	Metazoa	1164	True
Q8R0W0	Mus musculus	Metazoa	6548	False
W5U2K2	Catharanthus roseus	Plants	289	False
Q96SB8	Homo sapiens	Metazoa	1091	False
P08635	Rattus norvegicus	Metazoa	263	False
Q99188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309	False
Q708S6	Danio rerio	Metazoa	529	True
P53369	Rattus norvegicus	Metazoa	156	False
Q20497	Caenorhabditis elegans	Metazoa	3498	False
P06404	Marchantia polymorpha	Plants	353	True
P38205	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	684	False
Q28838	Bos taurus	Metazoa	468	True
P79015	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127	False
Q8K4F5	Mus musculus	Metazoa	307	False
P14410	Homo sapiens	Metazoa	1827	True
Q6P6N5	Mus musculus	Metazoa	408	False
Q8NFA2	Homo sapiens	Metazoa	376	False
O96007	Homo sapiens	Metazoa	188	False
P07871	Rattus norvegicus	Metazoa	424	False
Q15014	Homo sapiens	Metazoa	288	False
Q96FI4	Homo sapiens	Metazoa	390	False
Q91V45	Mus musculus	Metazoa	396	True
Q8CEG8	Mus musculus	Metazoa	438	False
Q92540	Homo sapiens	Metazoa	1137	False
P35869	Homo sapiens	Metazoa	848	False
P25299	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False
Q75Q39	Rattus norvegicus	Metazoa	610	True
P06100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	191	False
P40562	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	993	False
Q5JVS0	Homo sapiens	Metazoa	413	False
Q9Z0W7	Rattus norvegicus	Metazoa	253	True
P54842	Rattus norvegicus	Metazoa	323	False
Q04217	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1267	False
P69149	Tetrahymena pyriformis	Other	136	False
G5EFS4	Caenorhabditis elegans	Metazoa	311	False
Q9LRZ3	Arabidopsis thaliana	Plants	641	False
Q9LZX6	Arabidopsis thaliana	Plants	365	False
Q9LQL0	Arabidopsis thaliana	Plants	166	False
Q7Z6L0	Homo sapiens	Metazoa	340	False
Q8L4D8	Arabidopsis thaliana	Plants	587	False
Q96Q83	Homo sapiens	Metazoa	286	False
Q05937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343	False
Q9M7N6	Solanum lycopersicum	Plants	152	False
Q68ED7	Mus musculus	Metazoa	630	False
Q13206	Homo sapiens	Metazoa	875	False
O35864	Mus musculus	Metazoa	334	False
P62875	Homo sapiens	Metazoa	67	False
F4JHN2	Arabidopsis thaliana	Plants	534	False
Q9HAW4	Homo sapiens	Metazoa	1339	False
Q9CA89	Arabidopsis thaliana	Plants	515	False
P38278	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	False
Q5AL36	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	269	False
P69850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94	False
Q12104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	458	False
P46684	Mus musculus	Metazoa	447	False
P63094	Mus musculus	Metazoa	394	False
O94286	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	178	False
Q9UBX3	Homo sapiens	Metazoa	287	True
P51557	Mus musculus	Metazoa	284	False
Q55D99	Dictyostelium discoideum	Other	1197	False
Q944N1	Solanum lycopersicum	Plants	399	False
Q92265	Komagataella pastoris	Fungi	419	True
P15390	Rattus norvegicus	Metazoa	1840	False
Q24325	Drosophila melanogaster	Metazoa	1221	False
Q8C9E8	Mus musculus	Metazoa	313	True
Q9LFY0	Arabidopsis thaliana	Plants	532	False
Q8L743	Arabidopsis thaliana	Plants	599	False
Q9LY74	Arabidopsis thaliana	Plants	338	False
O74511	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	838	False
P16861	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	987	False
Q12150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2958	True
Q6NM26	Arabidopsis thaliana	Plants	222	False
Q62432	Mus musculus	Metazoa	467	False
Q5T1C6	Homo sapiens	Metazoa	240	False
Q8LB54	Arabidopsis thaliana	Plants	355	False
Q53S58	Homo sapiens	Metazoa	311	True
Q9BYD3	Homo sapiens	Metazoa	311	False
P47093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	109	False
Q38950	Arabidopsis thaliana	Plants	587	False
P41977	Caenorhabditis elegans	Metazoa	218	False
P04150	Homo sapiens	Metazoa	777	False
Q60547	Mesocricetus auratus	Metazoa	234	False
P41004	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1324	False
P53535	Solanum tuberosum	Plants	974	False
P46199	Homo sapiens	Metazoa	727	False
O00291	Homo sapiens	Metazoa	1037	False
P78917	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	550	False
Q7Y1W1	Arabidopsis thaliana	Plants	527	False
P03949	Caenorhabditis elegans	Metazoa	1224	False
Q9UU99	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1008	False
Q9LHF5	Arabidopsis thaliana	Plants	602	False
Q06639	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	885	False
Q9C029	Homo sapiens	Metazoa	511	False
Q6PB66	Mus musculus	Metazoa	1392	False
Q9NAD6	Caenorhabditis elegans	Metazoa	706	False
Q8RWI0	Arabidopsis thaliana	Plants	391	True
Q55BP0	Dictyostelium discoideum	Other	136	False
E9PUL5	Mus musculus	Metazoa	346	False
P40007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	231	False
O96028	Homo sapiens	Metazoa	1365	False
Q9FFD2	Arabidopsis thaliana	Plants	348	False
Q01406	Gallus gallus	Metazoa	563	False
P30706	Pisum sativum	Plants	457	False
Q04373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	656	False
Q8BZ47	Mus musculus	Metazoa	1413	False
O95477	Homo sapiens	Metazoa	2261	True
Q6SJ95	Mus musculus	Metazoa	350	False
P38826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435	False
O75807	Homo sapiens	Metazoa	674	False
O82794	Arabidopsis thaliana	Plants	220	False
Q8T0D4	Drosophila melanogaster	Metazoa	299	False
Q9QY14	Mus musculus	Metazoa	288	False
P51556	Rattus norvegicus	Metazoa	727	False
O13744	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	259	False
P16580	Gallus gallus	Metazoa	373	False
Q9UTK4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1807	False
Q9UKD2	Homo sapiens	Metazoa	239	False
U9W8F2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	110	False
P38075	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	228	False
Q28021	Bos taurus	Metazoa	1388	False
Q8LLD0	Arabidopsis thaliana	Plants	1046	False
Q9M1Z3	Arabidopsis thaliana	Plants	91	False
Q93ZF6	Arabidopsis thaliana	Plants	153	False
H2KZH5	Caenorhabditis elegans	Metazoa	621	False
G5EDU6	Caenorhabditis elegans	Metazoa	280	False
Q9CPN8	Mus musculus	Metazoa	579	False
Q941F1	Arabidopsis thaliana	Plants	515	False
O75394	Homo sapiens	Metazoa	65	False
Q14160	Homo sapiens	Metazoa	1655	False
Q9VLU0	Drosophila melanogaster	Metazoa	90	False
P31689	Homo sapiens	Metazoa	397	False
Q9NUX5	Homo sapiens	Metazoa	634	False
Q9ZV08	Arabidopsis thaliana	Plants	291	False
Q6NTJ3	Xenopus laevis	Metazoa	887	False
Q6RFH5	Homo sapiens	Metazoa	385	False
Q96T55	Homo sapiens	Metazoa	309	True
Q96QE2	Homo sapiens	Metazoa	648	True
Q9P2D8	Homo sapiens	Metazoa	2635	False
Q6AT41	Oryza sativa subsp. japonica	Plants	451	False
P61076	Plasmodium falciparum (isolate 3D7)	Other	617	False
Q8R5G7	Mus musculus	Metazoa	1538	False
Q04370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	399	True
P20069	Rattus norvegicus	Metazoa	524	False
Q8LAC4	Arabidopsis thaliana	Plants	322	False
Q13901	Homo sapiens	Metazoa	141	False
P15999	Rattus norvegicus	Metazoa	553	False
Q7M4G7	Patiria pectinifera	Metazoa	122	False
O02324	Caenorhabditis elegans	Metazoa	137	False
G3UVW3	Mus musculus	Metazoa	457	True
Q9JI10	Mus musculus	Metazoa	497	False
P56746	Homo sapiens	Metazoa	228	True
Q9R0N7	Mus musculus	Metazoa	403	True
O74381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	467	False
Q9FG13	Arabidopsis thaliana	Plants	329	False
Q6I621	Oryza sativa subsp. japonica	Plants	510	False
P93009	Arabidopsis thaliana	Plants	182	False
Q9QXP0	Mus musculus	Metazoa	498	True
P79110	Bos taurus	Metazoa	311	True
P00045	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	113	False
P48437	Mus musculus	Metazoa	737	False
Q05809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	96	False
Q9M7X9	Arabidopsis thaliana	Plants	183	False
Q9UT18	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	591	False
O35368	Mus musculus	Metazoa	408	False
O94428	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	115	False
O14520	Homo sapiens	Metazoa	342	True
Q9SCU7	Arabidopsis thaliana	Plants	323	False
P54144	Arabidopsis thaliana	Plants	501	True
Q9UU84	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	426	False
Q24207	Drosophila melanogaster	Metazoa	228	False
G5EFY4	Caenorhabditis elegans	Metazoa	286	False
Q5MGA9	Oryza sativa subsp. indica	Plants	301	False
Q9SZR9	Arabidopsis thaliana	Plants	638	False
P39995	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False
Q08499	Homo sapiens	Metazoa	809	False
P38204	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	145	False
Q17390	Caenorhabditis elegans	Metazoa	791	False
Q9VDY1	Drosophila melanogaster	Metazoa	1638	False
Q61644	Mus musculus	Metazoa	441	False
Q9S7H8	Arabidopsis thaliana	Plants	569	False
Q9H2D6	Homo sapiens	Metazoa	2365	False
B1AZ99	Mus musculus	Metazoa	396	False
Q9Z0S6	Mus musculus	Metazoa	231	True
P25451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	205	False
Q9LN63	Arabidopsis thaliana	Plants	335	False
Q920B9	Mus musculus	Metazoa	1047	False
P02285	Marthasterias glacialis	Metazoa	121	False
O94487	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	624	False
Q9NT68	Homo sapiens	Metazoa	2774	False
Q6PDS3	Mus musculus	Metazoa	724	False
P22694	Homo sapiens	Metazoa	351	False
Q9M4A1	Arabidopsis thaliana	Plants	383	False
Q9H3S7	Homo sapiens	Metazoa	1636	False
P31369	Drosophila melanogaster	Metazoa	498	False
P91276	Caenorhabditis elegans	Metazoa	531	False
Q13838	Homo sapiens	Metazoa	428	False
Q3E7A8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	72	False
O74904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	122	False
Q07803	Rattus norvegicus	Metazoa	751	False
P54103	Mus musculus	Metazoa	621	False
Q13428	Homo sapiens	Metazoa	1488	False
Q92737	Homo sapiens	Metazoa	203	False
Q08096	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	False
Q9SZF7	Arabidopsis thaliana	Plants	531	False
D3Z120	Mus musculus	Metazoa	399	False
Q9H9Q2	Homo sapiens	Metazoa	264	False
P30656	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	287	False
Q8BJ64	Mus musculus	Metazoa	596	False
P49299	Cucurbita maxima	Plants	516	False
P36093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False
Q9WV78	Rattus norvegicus	Metazoa	438	True
P61961	Mus musculus	Metazoa	85	False
O35049	Rattus norvegicus	Metazoa	655	False
Q8R4N0	Mus musculus	Metazoa	338	False
P50106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	137	False
Q94K66	Arabidopsis thaliana	Plants	193	False
Q9BQT8	Homo sapiens	Metazoa	299	True
P25697	Arabidopsis thaliana	Plants	395	False
P25627	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	275	False
P38969	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False
Q8LK56	Arabidopsis thaliana	Plants	1987	False
Q8IZF0	Homo sapiens	Metazoa	1738	True
Q70KY4	Mus musculus	Metazoa	559	False
Q9W157	Drosophila melanogaster	Metazoa	971	False
Q9UBB6	Homo sapiens	Metazoa	729	False
P10834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False
Q09770	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	542	False
Q8BUE1	Mus musculus	Metazoa	797	False
P29539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1916	False
Q9HAP2	Homo sapiens	Metazoa	919	False
Q6ZQL4	Mus musculus	Metazoa	677	False
P18089	Homo sapiens	Metazoa	450	True
Q9P7M1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	491	False
P13619	Bos taurus	Metazoa	256	False
P82916	Bos taurus	Metazoa	130	False
Q94JQ6	Arabidopsis thaliana	Plants	1084	False
Q99720	Homo sapiens	Metazoa	223	True
P40161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False
Q8BLY2	Mus musculus	Metazoa	790	False
F4JP43	Arabidopsis thaliana	Plants	2037	False
P06813	Oryctolagus cuniculus	Metazoa	266	False
P04101	Sus scrofa	Metazoa	50	False
A0A8I5ZN27	Rattus norvegicus	Metazoa	1307	False
O74804	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	490	False
Q6PH85	Homo sapiens	Metazoa	259	False
Q12019	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	4910	False
Q42400	Arabidopsis thaliana	Plants	485	True
Q9P7F8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False
Q9CWE0	Mus musculus	Metazoa	289	False
Q9C9Y6	Arabidopsis thaliana	Plants	140	False
Q9EPI6	Rattus norvegicus	Metazoa	532	False
Q62711	Rattus norvegicus	Metazoa	772	False
Q9FEF8	Arabidopsis thaliana	Plants	308	False
Q13702	Homo sapiens	Metazoa	412	False
Q941D3	Arabidopsis thaliana	Plants	239	False
Q05201	Drosophila melanogaster	Metazoa	766	False
Q9LFV6	Arabidopsis thaliana	Plants	1011	False
Q9XGX9	Arabidopsis thaliana	Plants	93	False
Q12692	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	134	False
P06624	Bos taurus	Metazoa	263	True
Q14129	Homo sapiens	Metazoa	220	False
Q9NVL8	Homo sapiens	Metazoa	296	False
Q99884	Homo sapiens	Metazoa	636	True
Q62167	Mus musculus	Metazoa	662	False
Q18425	Caenorhabditis elegans	Metazoa	473	False
Q6PIV2	Homo sapiens	Metazoa	292	False
Q3ZBF6	Bos taurus	Metazoa	412	False
P47074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	515	False
Q9LTX3	Arabidopsis thaliana	Plants	530	False
P83291	Arabidopsis thaliana	Plants	328	False
P35465	Rattus norvegicus	Metazoa	544	False
P08152	Mus musculus	Metazoa	470	False
P62894	Bos taurus	Metazoa	105	False
P22108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	325	False
O74362	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	334	False
Q8LCS8	Arabidopsis thaliana	Plants	124	False
P33750	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	489	False
P53694	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	308	False
Q96BA8	Homo sapiens	Metazoa	519	False
Q9BXV9	Homo sapiens	Metazoa	100	False
P38242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237	True
Q9FFR3	Arabidopsis thaliana	Plants	487	False
Q9BRQ8	Homo sapiens	Metazoa	373	True
Q66I42	Danio rerio	Metazoa	579	False
Q9UUH6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	188	False
Q14493	Homo sapiens	Metazoa	270	False
Q91836	Xenopus laevis	Metazoa	298	False
Q8NC60	Homo sapiens	Metazoa	698	False
Q68FT6	Rattus norvegicus	Metazoa	455	True
P24226	Brassica oleracea var. capitata	Plants	469	False
Q9VGZ5	Drosophila melanogaster	Metazoa	698	False
P68432	Bos taurus	Metazoa	136	False
Q9D883	Mus musculus	Metazoa	239	False
Q8IWD4	Homo sapiens	Metazoa	279	False
O00204	Homo sapiens	Metazoa	365	False
P35638	Homo sapiens	Metazoa	169	False
Q9C811	Arabidopsis thaliana	Plants	1495	False
Q93WK5	Arabidopsis thaliana	Plants	727	False
P28347	Homo sapiens	Metazoa	426	False
O95786	Homo sapiens	Metazoa	925	False
P53077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False
O14925	Homo sapiens	Metazoa	209	True
P53869	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	False
P42685	Homo sapiens	Metazoa	505	False
Q9P0L2	Homo sapiens	Metazoa	795	False
Q9NVS2	Homo sapiens	Metazoa	196	False
Q8IWZ4	Homo sapiens	Metazoa	224	False
Q38FI2	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	143	False
P33244	Drosophila melanogaster	Metazoa	1027	False
O60158	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	432	False
Q42379	Arabidopsis thaliana	Plants	269	False
P60510	Homo sapiens	Metazoa	307	False
Q6LA53	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	346	False
Q8K0E1	Mus musculus	Metazoa	283	False
Q9SG86	Arabidopsis thaliana	Plants	675	False
Q6NZ36	Homo sapiens	Metazoa	180	False
Q9BVI4	Homo sapiens	Metazoa	516	False
Q02085	Mus musculus	Metazoa	264	False
Q96HD9	Homo sapiens	Metazoa	319	False
O48716	Arabidopsis thaliana	Plants	465	False
P28037	Rattus norvegicus	Metazoa	902	False
Q8NF91	Homo sapiens	Metazoa	8797	False
O43680	Homo sapiens	Metazoa	179	False
Q9VF27	Drosophila melanogaster	Metazoa	217	False
Q9NRN7	Homo sapiens	Metazoa	309	False
