accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
P05067	Homo sapiens	Metazoa	770	17.0	1		1
Q9UBN6	Homo sapiens	Metazoa	386	55.0	1		5
P26730	Bombyx mori	Metazoa	92	19.0	1		3
O88917	Rattus norvegicus	Metazoa	1515	24.0	1		2
P0DPV5	Scolopendra dehaani	Metazoa	76	23.0	1		4
P02647	Homo sapiens	Metazoa	267	18.0	1		4
Q1HAY7	Holotrichia diomphalia	Metazoa	317	23.0	1		4
P15018	Homo sapiens	Metazoa	202	22.0	1		5
P07602	Homo sapiens	Metazoa	524	16.0	1		3
Q08738	Bombyx mori	Metazoa	239	16.0	1		2
P20933	Homo sapiens	Metazoa	346	23.0	1		1
P01033	Homo sapiens	Metazoa	207	23.0	1		2
P16404	Erythrina corallodendron	Plants	281	26.0	1		5
Q2YHJ8	Craspedocephalus puniceus	Metazoa	138	16.0	1		1
Q9Y5C1	Homo sapiens	Metazoa	460	16.0	1		4
Q26377	Drosophila melanogaster	Metazoa	154	19.0	1		5
Q9NII5	Olivierus martensii	Metazoa	58	21.0	1		3
P14211	Mus musculus	Metazoa	416	17.0	1		5
Q6UX46	Homo sapiens	Metazoa	152	24.0	1		4
P83519	Bothrops jararacussu	Metazoa	159	24.0	1		5
Q9UN67	Homo sapiens	Metazoa	800	26.0	1		2
Q6UW01	Homo sapiens	Metazoa	205	32.0	1		1
O97763	Sus scrofa	Metazoa	149	19.0	1		5
Q8MP00	Aedes aegypti	Metazoa	90	27.0	1		1
Q63180	Rattus norvegicus	Metazoa	789	25.0	1		2
P35572	Rattus norvegicus	Metazoa	226	25.0	1		5
P48307	Homo sapiens	Metazoa	235	22.0	1		4
W0HJ53	Rhizopus oryzae	Fungi	216	27.0	1		2
Q8JIY9	Protobothrops jerdonii	Metazoa	138	16.0	1		1
Q875I9	Aspergillus fumigatus	Fungi	238	17.0	1		2
P19400	Ascaris suum	Metazoa	169	20.0	1		1
P01491	Centruroides sculpturatus	Metazoa	86	19.0	1		1
P41271	Homo sapiens	Metazoa	181	16.0	1		4
Q9VB68	Drosophila melanogaster	Metazoa	377	26.0	1		1
P17813	Homo sapiens	Metazoa	658	25.0	1		1
P81417	Aedes albopictus	Metazoa	59	23.0	1		3
Q6GU94	Centruroides limpidus	Metazoa	56	24.0	1		4
Q6UWY2	Homo sapiens	Metazoa	283	31.0	1		2
P01768	Homo sapiens	Metazoa	117	19.0	1		3
P08582	Homo sapiens	Metazoa	738	19.0	1		5
Q9JI59	Mus musculus	Metazoa	298	28.0	1		3
P15497	Bos taurus	Metazoa	265	18.0	1		5
P09954	Sus scrofa	Metazoa	419	16.0	1		4
P82114	Bothrops moojeni	Metazoa	138	16.0	1		1
P01165	Sus scrofa	Metazoa	207	22.0	1		5
A1IKL2	Anisakis simplex	Metazoa	152	18.0	1		1
P80311	Bos taurus	Metazoa	216	33.0	1		4
P01019	Homo sapiens	Metazoa	476	24.0	1		2
P12069	Sus scrofa	Metazoa	148	18.0	1		2
Q6UXD5	Homo sapiens	Metazoa	910	27.0	1		5
P20241	Drosophila melanogaster	Metazoa	1302	23.0	1		4
P56637	Hottentotta judaicus	Metazoa	94	18.0	1		3
G1CWH6	Clitoria ternatea	Plants	122	25.0	1		3
Q9PWI3	Elaphe quadrivirgata	Metazoa	200	19.0	1		5
P16035	Homo sapiens	Metazoa	220	26.0	1		1
P28665	Mus musculus	Metazoa	1476	27.0	1		3
Q26427	Galleria mellonella	Metazoa	267	16.0	1		1
P00701	Coturnix japonica	Metazoa	147	18.0	1		2
P06306	Felis catus	Metazoa	110	24.0	1		3
P61855	Drosophila melanogaster	Metazoa	79	22.0	1		5
P01911	Homo sapiens	Metazoa	266	29.0	1		4
Q8MI01	Bos taurus	Metazoa	330	23.0	1		3
Q9QXX3	Mus musculus	Metazoa	151	17.0	1		3
B3F051	Lens culinaris subsp. culinaris	Plants	74	27.0	1		5
P11407	Vipera ammodytes ammodytes	Metazoa	138	16.0	1		1
P07727	Rattus norvegicus	Metazoa	457	28.0	1		2
P10720	Homo sapiens	Metazoa	104	30.0	1		5
P83886	Allium sativum	Plants	181	30.0	1		4
P01729	Mus musculus	Metazoa	129	19.0	1		2
P20774	Homo sapiens	Metazoa	298	20.0	1		5
P01619	Homo sapiens	Metazoa	116	20.0	1		5
Q6UWL6	Homo sapiens	Metazoa	708	20.0	1		1
P00797	Homo sapiens	Metazoa	406	23.0	1		4
Q7T2I5	Laticauda semifasciata	Metazoa	83	21.0	1		2
Q14392	Homo sapiens	Metazoa	662	19.0	1		3
P30659	Lutzomyia longipalpis	Metazoa	86	23.0	1		5
P14555	Homo sapiens	Metazoa	144	20.0	1		4
P01070	Glycine max	Plants	216	24.0	1		5
A7VN14	Protobothrops flavoviridis	Metazoa	109	19.0	1		4
P04148	Bombyx mori	Metazoa	220	16.0	1		3
P09989	Trichosanthes kirilowii	Plants	289	23.0	1		1
Q8JGT6	Protobothrops mucrosquamatus	Metazoa	146	23.0	1		1
Q0GY40	Hoffmannihadrurus gertschi	Metazoa	95	19.0	1		1
Q30154	Homo sapiens	Metazoa	266	29.0	1		5
P10976	Spinacia oleracea	Plants	117	26.0	1		4
Q6UXB1	Homo sapiens	Metazoa	125	24.0	1		4
P02753	Homo sapiens	Metazoa	201	18.0	1		5
P0DUT0	Doratifera vulnerans	Metazoa	46	19.0	1		2
Q14112	Homo sapiens	Metazoa	1375	30.0	1		3
P01704	Homo sapiens	Metazoa	120	19.0	1		4
P03954	Macaca fuscata fuscata	Metazoa	388	15.0	1		4
P33487	Arabidopsis thaliana	Plants	198	33.0	1		3
Q60557	Mesocricetus auratus	Metazoa	671	21.0	1		3
P00626	Vipera ammodytes ammodytes	Metazoa	138	16.0	1		1
P30101	Homo sapiens	Metazoa	505	24.0	1		4
P01228	Sus scrofa	Metazoa	129	20.0	1		2
O00100	Aspergillus terreus	Fungi	466	19.0	1		1
P48096	Salmo salar	Metazoa	210	23.0	1		2
Q42502	Solanum tuberosum	Plants	386	23.0	1		5
Q27082	Tachypleus tridentatus	Metazoa	673	19.0	1		5
P01325	Mus musculus	Metazoa	108	24.0	1		3
P43652	Homo sapiens	Metazoa	599	21.0	1		2
P01011	Homo sapiens	Metazoa	423	23.0	1		2
B2KNH9	Dendrobium findlayanum	Plants	167	24.0	1		4
P02763	Homo sapiens	Metazoa	201	18.0	1		1
P31347	Oryctolagus cuniculus	Metazoa	149	24.0	1		2
Q6T6T5	Bitis gabonica	Metazoa	90	24.0	1		5
Q01172	Aspergillus niger	Fungi	379	20.0	1		3
Q6EH50	Phytolacca heterotepala	Plants	312	22.0	1		5
Q800C4	Crotalus viridis viridis	Metazoa	138	16.0	1		5
Q99435	Homo sapiens	Metazoa	816	21.0	1		5
P51456	Oryctolagus cuniculus	Metazoa	178	20.0	1		5
P19111	Bos taurus	Metazoa	533	19.0	1		2
Q03472	Sus scrofa	Metazoa	202	28.0	1		2
Q8HYA9	Sus scrofa	Metazoa	185	20.0	1		2
Q9NQ25	Homo sapiens	Metazoa	335	22.0	1		3
P30988	Homo sapiens	Metazoa	474	24.0	1		5
Q9JLA3	Rattus norvegicus	Metazoa	1551	42.0	1		1
P80022	Solanum lycopersicum	Plants	230	25.0	1		1
B3EWG0	Penaeus monodon	Metazoa	93	21.0	1		5
P01348	Sus scrofa	Metazoa	182	24.0	1		1
P01900	Mus musculus	Metazoa	365	24.0	1		1
Q60736	Mus musculus	Metazoa	579	32.0	1		3
P26776	Sus scrofa	Metazoa	153	20.0	1		1
P86870	Vespa magnifica	Metazoa	225	23.0	1		3
Q02246	Homo sapiens	Metazoa	1040	30.0	1		4
Q0ZS88	Phlebotomus perniciosus	Metazoa	388	18.0	1		4
Q00802	Bombyx mori	Metazoa	256	17.0	1		4
O00626	Homo sapiens	Metazoa	93	24.0	1		1
P0CZ17	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	25.0	1		3
O95157	Homo sapiens	Metazoa	252	22.0	1		5
Q9C9G4	Arabidopsis thaliana	Plants	290	27.0	1		2
P97535	Rattus norvegicus	Metazoa	456	24.0	1		2
Q7JZV0	Drosophila melanogaster	Metazoa	117	16.0	1		5
Q8GTB6	Cannabis sativa	Plants	545	28.0	1		5
Q41015	Pisum sativum	Plants	217	26.0	1		2
P13087	Synsepalum dulcificum	Plants	220	29.0	1		3
P82103	Mytilus galloprovincialis	Metazoa	96	20.0	1		2
P20656	Saponaria officinalis	Plants	299	24.0	1		2
P20142	Homo sapiens	Metazoa	388	16.0	1		1
P29320	Homo sapiens	Metazoa	983	20.0	1		4
P51925	Sparus aurata	Metazoa	85	23.0	1		5
P31722	Rattus norvegicus	Metazoa	245	28.0	1		3
Q8WXF3	Homo sapiens	Metazoa	142	25.0	1		3
Q90WJ8	Anguilla japonica	Metazoa	166	24.0	1		4
P29026	Rhizopus oligosporus	Fungi	540	22.0	1		3
C9X4K4	Tityus discrepans	Metazoa	82	20.0	1		2
Q9HGE1	Humicola insolens	Fungi	227	36.0	1		4
Q8MMJ7	Opisthacanthus madagascariensis	Metazoa	68	23.0	1		2
P04421	Bos taurus	Metazoa	147	18.0	1		3
P81492	Hirudinaria manillensis	Metazoa	84	20.0	1		5
Q9EQX0	Mus musculus	Metazoa	117	23.0	1		3
O02839	Sus scrofa	Metazoa	363	44.0	1		5
Q17043	Aplysia kurodai	Metazoa	556	19.0	1		1
C0HKG1	Clitoria ternatea	Plants	127	24.0	1		1
P22770	Gallus gallus	Metazoa	502	23.0	1		4
P00450	Homo sapiens	Metazoa	1065	19.0	1		3
Q53B59	Ophiophagus hannah	Metazoa	91	21.0	1		2
Q5FZI5	Protobothrops mucrosquamatus	Metazoa	144	23.0	1		3
Q9YGG9	Gloydius blomhoffii	Metazoa	157	21.0	1		3
D3Z9M3	Rattus norvegicus	Metazoa	109	16.0	1		4
Q7KRU8	Drosophila melanogaster	Metazoa	205	19.0	1		5
V5NC32	Agaricus xanthodermus	Fungi	600	25.0	1		5
Q9TSN6	Bubalus bubalis	Metazoa	142	18.0	1		2
P31419	Manduca sexta	Metazoa	161	20.0	1		5
Q2PS07	Fagopyrum esculentum	Plants	149	22.0	1		1
Q9XSW3	Sus scrofa	Metazoa	240	18.0	1		2
Q1RP79	Vipera nikolskii	Metazoa	138	16.0	1		5
P19204	Gallus gallus	Metazoa	406	19.0	1		2
P08118	Homo sapiens	Metazoa	114	20.0	1		1
P07897	Rattus norvegicus	Metazoa	2124	19.0	1		2
Q8NBK3	Homo sapiens	Metazoa	374	33.0	1		3
P0DMD3	Scolopendra mutilans	Metazoa	105	21.0	1		4
Q6WN34	Homo sapiens	Metazoa	429	25.0	1		1
P84527	Actinidia deliciosa	Plants	213	24.0	1		2
P02671	Homo sapiens	Metazoa	866	19.0	1		5
P01661	Mus musculus	Metazoa	131	20.0	1		2
Q9NR61	Homo sapiens	Metazoa	685	26.0	1		2
P59938	Olivierus martensii	Metazoa	57	21.0	1		1
P13389	Ovis aries	Metazoa	125	19.0	1		4
P15737	Hordeum vulgare	Plants	334	28.0	1		3
A4VBF0	Vipera nikolskii	Metazoa	138	16.0	1		1
Q9XFS7	Arabidopsis thaliana	Plants	118	25.0	1		2
Q99MA2	Rattus norvegicus	Metazoa	674	22.0	1		5
C9X4K7	Tityus discrepans	Metazoa	85	21.0	1		1
Q0IQK9	Oryza sativa subsp. japonica	Plants	116	25.0	1		4
Q08481	Mus musculus	Metazoa	727	17.0	1		5
P34174	Bombyx mori	Metazoa	164	22.0	1		5
P82102	Mytilus galloprovincialis	Metazoa	96	20.0	1		1
Q25154	Homarus americanus	Metazoa	134	24.0	1		3
Q6UWY5	Homo sapiens	Metazoa	402	28.0	1		2
P28906	Homo sapiens	Metazoa	385	31.0	1		3
Q5W280	Bombina orientalis	Metazoa	96	19.0	1		1
P01593	Homo sapiens	Metazoa	117	22.0	1		2
P85196	Lonomia obliqua	Metazoa	183	15.0	1		4
Q8MLZ7	Drosophila melanogaster	Metazoa	441	23.0	1		5
Q9YGN5	Gloydius brevicauda	Metazoa	154	23.0	1		2
Q26241	Rhodnius prolixus	Metazoa	202	23.0	1		4
Q8NCC3	Homo sapiens	Metazoa	412	33.0	1		1
P10493	Mus musculus	Metazoa	1245	28.0	1		3
Q45Z11	Oxyuranus scutellatus scutellatus	Metazoa	83	21.0	1		4
Q8UVU7	Cerrophidion godmani	Metazoa	137	16.0	1		1
Q15848	Homo sapiens	Metazoa	244	18.0	1		2
P08697	Homo sapiens	Metazoa	491	27.0	1		2
P12992	Heliothis virescens	Metazoa	564	19.0	1		2
P80221	Bos taurus	Metazoa	112	36.0	1		1
Q6QX33	Bothrops insularis	Metazoa	158	23.0	1		5
P01404	Dendroaspis angusticeps	Metazoa	81	21.0	1		5
O75556	Homo sapiens	Metazoa	95	18.0	1		3
P15473	Rattus norvegicus	Metazoa	292	27.0	1		1
P0DKU2	Pandinus imperator	Metazoa	145	15.0	1		2
Q90Y77	Protobothrops flavoviridis	Metazoa	138	16.0	1		3
P04276	Rattus norvegicus	Metazoa	476	16.0	1		5
P0DML3	Homo sapiens	Metazoa	217	26.0	1		2
P12706	Xenopus laevis	Metazoa	106	23.0	1		2
Q5DT21	Homo sapiens	Metazoa	86	19.0	1		4
P00711	Bos taurus	Metazoa	142	19.0	1		1
Q64550	Rattus norvegicus	Metazoa	535	29.0	1		3
P12346	Rattus norvegicus	Metazoa	698	19.0	1		3
Q9HBE5	Homo sapiens	Metazoa	538	19.0	1		5
P61626	Homo sapiens	Metazoa	148	18.0	1		1
P01322	Rattus norvegicus	Metazoa	110	24.0	1		1
F8S0Z5	Crotalus adamanteus	Metazoa	516	18.0	1		3
Q653V7	Oryza sativa subsp. japonica	Plants	885	33.0	1		1
P56526	Aspergillus niger	Fungi	985	25.0	1		2
Q7M3V1	Chelonus sp. nr. curvimaculatus	Metazoa	246	20.0	1		5
O54861	Rattus norvegicus	Metazoa	825	31.0	1		5
P01302	Bos taurus	Metazoa	131	29.0	1		1
Q9GQV7	Aedes aegypti	Metazoa	128	22.0	1		1
P00683	Mus musculus	Metazoa	149	25.0	1		3
Q9H4G1	Homo sapiens	Metazoa	147	28.0	1		3
P02681	Tachypleus tridentatus	Metazoa	195	20.0	1		1
P11598	Rattus norvegicus	Metazoa	505	24.0	1		1
Q5MIW7	Aedes albopictus	Metazoa	332	21.0	1		4
P80686	Tenebrio molitor	Metazoa	211	16.0	1		4
Q9BZW8	Homo sapiens	Metazoa	370	21.0	1		5
Q2HZ28	Bothrops erythromelas	Metazoa	138	16.0	1		5
P10959	Rattus norvegicus	Metazoa	549	18.0	1		2
O02826	Sus scrofa	Metazoa	111	20.0	1		2
P83400	Hottentotta tamulus	Metazoa	60	24.0	1		4
P30040	Homo sapiens	Metazoa	261	32.0	1		3
Q8BHN3	Mus musculus	Metazoa	944	32.0	1		5
O70280	Rattus norvegicus	Metazoa	212	26.0	1		2
Q9U8D1	Olivierus martensii	Metazoa	56	28.0	1		3
Q99538	Homo sapiens	Metazoa	433	17.0	1		1
Q9C8A4	Arabidopsis thaliana	Plants	58	24.0	1		5
P02783	Rattus norvegicus	Metazoa	112	21.0	1		1
P84296	Chironomus thummi thummi	Metazoa	161	16.0	1		3
P0C293	Androctonus crassicauda	Metazoa	80	22.0	1		2
P13599	Rattus norvegicus	Metazoa	366	22.0	1		1
Q9U572	Penaeus monodon	Metazoa	1670	14.0	1		3
Q61400	Mus musculus	Metazoa	265	33.0	1		4
A1XRN2	Metlapilcoatlus nummifer	Metazoa	166	19.0	1		2
P11150	Homo sapiens	Metazoa	499	22.0	1		4
P49257	Homo sapiens	Metazoa	510	30.0	1		4
P56513	Canis lupus familiaris	Metazoa	92	20.0	1		5
Q86QT3	Centruroides noxius	Metazoa	62	20.0	1		3
Q41638	Phaseolus angularis	Plants	292	20.0	1		2
Q8UUG2	Morone chrysops	Metazoa	79	22.0	1		3
P31110	Oryza sativa subsp. japonica	Plants	177	26.0	1		1
Q95VE9	Epiphyas postvittana	Metazoa	164	23.0	1		4
P01215	Homo sapiens	Metazoa	116	24.0	1		2
Q04457	Caenorhabditis elegans	Metazoa	562	16.0	1		5
P17454	Oryctolagus cuniculus	Metazoa	482	26.0	1		3
O95813	Homo sapiens	Metazoa	267	17.0	1		4
P32760	Gallus gallus	Metazoa	165	30.0	1		5
P10968	Triticum aestivum	Plants	212	26.0	1		3
P54762	Homo sapiens	Metazoa	984	17.0	1		1
P35625	Homo sapiens	Metazoa	211	23.0	1		5
Q9FRV1	Secale cereale	Plants	321	19.0	1		3
Q7ZT98	Ophiophagus hannah	Metazoa	239	18.0	1		1
P24807	Mus musculus	Metazoa	76	26.0	1		3
P33093	Macaca mulatta	Metazoa	217	26.0	1		2
Q95P90	Olivierus martensii	Metazoa	94	22.0	1		5
P13671	Homo sapiens	Metazoa	934	21.0	1		2
Q9NAX4	Dictyostelium discoideum	Other	464	17.0	1		3
P01658	Mus musculus	Metazoa	132	20.0	1		5
P02655	Homo sapiens	Metazoa	101	22.0	1		4
P49141	Monodelphis domestica	Metazoa	149	20.0	1		1
Q6UWI2	Homo sapiens	Metazoa	310	20.0	1		2
P01763	Homo sapiens	Metazoa	117	19.0	1		4
P12549	Chironomus thummi thummi	Metazoa	161	16.0	1		1
P69130	Oncorhynchus keta	Metazoa	211	23.0	1		2
P39039	Mus musculus	Metazoa	239	18.0	1		2
P14946	Lolium perenne	Plants	263	23.0	1		1
A0A0F7YYX3	Conus victoriae	Metazoa	196	25.0	1		5
P01274	Sus scrofa	Metazoa	180	20.0	1		4
P17046	Rattus norvegicus	Metazoa	411	26.0	1		5
P02775	Homo sapiens	Metazoa	128	34.0	1		3
P22455	Homo sapiens	Metazoa	802	21.0	1		3
P81383	Ophiophagus hannah	Metazoa	491	20.0	1		4
Q61738	Mus musculus	Metazoa	1179	33.0	1		5
Q6EER4	Bothriechis schlegelii	Metazoa	138	16.0	1		3
P02662	Bos taurus	Metazoa	214	15.0	1		3
Q9VMD9	Drosophila melanogaster	Metazoa	2188	18.0	1		3
Q7Z5L0	Homo sapiens	Metazoa	202	24.0	1		1
P53634	Homo sapiens	Metazoa	463	24.0	1		2
C6JUP1	Micrurus corallinus	Metazoa	84	21.0	1		4
O64411	Zea mays	Plants	500	28.0	1		2
Q5JNJ5	Oryza sativa subsp. japonica	Plants	237	28.0	1		2
P30440	Felis catus	Metazoa	109	17.0	1		4
Q6JK69	Bothrops atrox	Metazoa	138	16.0	1		1
P05371	Rattus norvegicus	Metazoa	447	21.0	1		1
G4ZHR2	Phytophthora sojae (strain P6497)	Other	241	19.0	1		3
I6S7G5	Scolopendra mutilans	Metazoa	84	16.0	1		5
K9MCH1	Micrurus laticollaris	Metazoa	81	21.0	1		3
P01236	Homo sapiens	Metazoa	227	28.0	1		3
P0DPV0	Scolopendra dehaani	Metazoa	101	23.0	1		1
Q9DF69	Gallus gallus	Metazoa	594	18.0	1		3
P07808	Rattus norvegicus	Metazoa	98	29.0	1		2
P10152	Bos taurus	Metazoa	148	23.0	1		2
P17715	Octodon degus	Metazoa	109	24.0	1		2
F1AWB0	Vaejovis mexicanus	Metazoa	82	22.0	1		2
Q28143	Bos taurus	Metazoa	456	35.0	1		5
P15169	Homo sapiens	Metazoa	458	20.0	1		4
P54837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	20.0	1		5
Q7T2Q1	Echis multisquamatus	Metazoa	157	23.0	1		4
Q01584	Rhinella marina	Metazoa	183	20.0	1		4
P0DJD8	Homo sapiens	Metazoa	388	15.0	1		4
Q96LA5	Homo sapiens	Metazoa	508	19.0	1		1
P36222	Homo sapiens	Metazoa	383	21.0	1		3
O96559	Cimex lectularius	Metazoa	364	35.0	1		4
Q92643	Homo sapiens	Metazoa	395	27.0	1		4
Q9NZ53	Homo sapiens	Metazoa	605	32.0	1		3
Q6STF1	Gloydius halys	Metazoa	504	18.0	1		1
O46655	Sus scrofa	Metazoa	132	19.0	1		4
Q8ISL8	Apis mellifera	Metazoa	78	24.0	1		1
P84777	Tityus discrepans	Metazoa	61	23.0	1		2
P02648	Canis lupus familiaris	Metazoa	266	18.0	1		1
O00092	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	465	26.0	1		3
P23472	Hevea brasiliensis	Plants	311	26.0	1		5
Q12841	Homo sapiens	Metazoa	308	20.0	1		1
P31779	Aquarana catesbeiana	Metazoa	153	24.0	1		1
Q9U8W7	Tachypleus tridentatus	Metazoa	316	27.0	1		3
F5CPD5	Micrurus altirostris	Metazoa	81	21.0	1		1
P78556	Homo sapiens	Metazoa	96	26.0	1		4
Q04791	Anas platyrhynchos	Metazoa	557	25.0	1		4
P09791	Trypanosoma brucei brucei	Other	129	27.0	1		1
A4LAR6	Grifola frondosa	Fungi	107	24.0	1		1
Q63376	Rattus norvegicus	Metazoa	662	46.0	1		3
P09871	Homo sapiens	Metazoa	688	15.0	1		2
P01614	Homo sapiens	Metazoa	121	19.0	1		1
P02879	Ricinus communis	Plants	576	35.0	1		4
W5XCJ6	Macrovipera lebetinus	Metazoa	154	23.0	1		1
P04439	Homo sapiens	Metazoa	365	24.0	1		5
P15529	Homo sapiens	Metazoa	392	34.0	1		5
P25311	Homo sapiens	Metazoa	298	20.0	1		2
O00206	Homo sapiens	Metazoa	839	23.0	1		1
Q9NL89	Bombyx mori	Metazoa	495	16.0	1		4
P09466	Homo sapiens	Metazoa	180	18.0	1		1
Q4PRD1	Daboia siamensis	Metazoa	146	23.0	1		3
Q5DW47	Apis mellifera	Metazoa	107	21.0	1		5
P28825	Mus musculus	Metazoa	747	20.0	1		2
P08887	Homo sapiens	Metazoa	468	19.0	1		3
P41543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476	22.0	1		4
Q91XA9	Mus musculus	Metazoa	473	21.0	1		5
Q12546	Aspergillus ficuum	Fungi	614	22.0	1		5
Q41162	Robinia pseudoacacia	Plants	285	31.0	1		5
Q3Y5Z3	Bos taurus	Metazoa	240	17.0	1		5
Q13231	Homo sapiens	Metazoa	466	21.0	1		5
Q9YGP1	Trimeresurus stejnegeri	Metazoa	158	23.0	1		3
Q5K0E0	Androctonus amoreuxi	Metazoa	59	22.0	1		5
P01076	Solanum lycopersicum	Plants	77	32.0	1		3
Q8X150	Gaeumannomyces tritici	Fungi	618	16.0	1		3
P02743	Homo sapiens	Metazoa	223	19.0	1		5
P01180	Bos taurus	Metazoa	166	19.0	1		2
Q84UV8	Nicotiana langsdorffii x Nicotiana sanderae	Plants	274	25.0	1		2
P01189	Homo sapiens	Metazoa	267	26.0	1		3
Q9U8X3	Tachypleus tridentatus	Metazoa	67	23.0	1		5
Q9PUB7	Micrurus corallinus	Metazoa	78	21.0	1		5
Q8H6Q0	Petunia hybrida	Plants	101	25.0	1		3
Q15465	Homo sapiens	Metazoa	462	23.0	1		3
Q9XIV8	Nicotiana tabacum	Plants	330	29.0	1		3
Q9XY87	Olivierus martensii	Metazoa	85	21.0	1		3
P81382	Calloselasma rhodostoma	Metazoa	516	18.0	1		1
P26732	Bombyx mori	Metazoa	92	19.0	1		2
C1IC48	Walterinnesia aegyptia	Metazoa	83	21.0	1		3
P51740	Rattus norvegicus	Metazoa	551	19.0	1		5
O64392	Triticum aestivum	Plants	146	21.0	1		3
P97515	Meriones unguiculatus	Metazoa	348	18.0	1		2
P02790	Homo sapiens	Metazoa	462	23.0	1		2
Q9Z0L3	Mus musculus	Metazoa	485	17.0	1		3
Q969J5	Homo sapiens	Metazoa	263	21.0	1		5
P13487	Leiurus hebraeus	Metazoa	59	22.0	1		3
P0DML2	Homo sapiens	Metazoa	217	26.0	1		4
Q9VYX7	Drosophila melanogaster	Metazoa	203	26.0	1		3
Q3V1G4	Mus musculus	Metazoa	746	20.0	1		1
Q8GT41	Platanus acerifolia	Plants	179	23.0	1		2
Q8T0W4	Pimpla hypochondriaca	Metazoa	77	23.0	1		3
P40199	Homo sapiens	Metazoa	344	34.0	1		1
Q7ZZN9	Protobothrops jerdonii	Metazoa	240	19.0	1		3
P09479	Gallus gallus	Metazoa	456	20.0	1		5
P35916	Homo sapiens	Metazoa	1363	24.0	1		2
Q6DWK3	Colletotrichum lindemuthianum	Fungi	248	26.0	1		3
Q8UVZ7	Crotalus atrox	Metazoa	137	16.0	1		2
Q9FXT4	Oryza sativa subsp. japonica	Plants	417	55.0	1		5
P61917	Pan troglodytes	Metazoa	151	19.0	1		4
Q01117	Lipomyces kononenkoae	Fungi	624	28.0	1		1
Q9BX67	Homo sapiens	Metazoa	310	31.0	1		5
P06908	Canis lupus familiaris	Metazoa	248	17.0	1		5
Q7YSJ4	Dictyostelium discoideum	Other	708	19.0	1		5
P01493	Centruroides sculpturatus	Metazoa	87	19.0	1		2
P01299	Canis lupus familiaris	Metazoa	93	29.0	1		4
P12637	Canis lupus familiaris	Metazoa	410	19.0	1		1
P38574	Bos taurus	Metazoa	287	18.0	1		5
Q8J0K5	Talaromyces funiculosus	Fungi	282	39.0	1		3
O46167	Eratigena agrestis	Metazoa	68	17.0	1		3
Q9PTT2	Lepidobatrachus laevis	Metazoa	225	19.0	1		5
O94907	Homo sapiens	Metazoa	266	31.0	1		3
O18330	Apis mellifera	Metazoa	432	19.0	1		3
P25796	Cavia porcellus	Metazoa	391	19.0	1		3
Q8JFX7	Bungarus multicinctus	Metazoa	103	21.0	1		3
A9UGV6	Oryza sativa subsp. japonica	Plants	61	26.0	1		1
Q27081	Tachypleus tridentatus	Metazoa	400	23.0	1		3
P02754	Bos taurus	Metazoa	178	16.0	1		1
P26202	Oryctolagus cuniculus	Metazoa	137	20.0	1		2
P26729	Bombyx mori	Metazoa	92	19.0	1		2
P02817	Bos taurus	Metazoa	213	16.0	1		5
Q9S7Y7	Arabidopsis thaliana	Plants	915	27.0	1		4
P0C8E7	Rhipicephalus sanguineus	Metazoa	114	20.0	1		1
P02229	Chironomus thummi thummi	Metazoa	151	15.0	1		4
P30919	Rattus norvegicus	Metazoa	345	23.0	1		5
P10889	Mus musculus	Metazoa	100	27.0	1		5
K9L4P7	Penicillium chrysogenum	Fungi	604	18.0	1		4
P01218	Ovis aries	Metazoa	120	24.0	1		1
Q99467	Homo sapiens	Metazoa	661	23.0	1		3
Q6PW77	Sarocladium strictum	Fungi	499	25.0	1		1
P07730	Oryza sativa subsp. japonica	Plants	499	24.0	1		4
Q7Q7R8	Anopheles gambiae	Metazoa	89	29.0	1		2
P51688	Homo sapiens	Metazoa	502	20.0	1		4
P01009	Homo sapiens	Metazoa	418	24.0	1		1
Q09098	Mus musculus	Metazoa	99	23.0	1		1
P22394	Geotrichum candidum	Fungi	563	19.0	1		1
Q6TGQ8	Bothrops moojeni	Metazoa	502	18.0	1		1
Q8NHP8	Homo sapiens	Metazoa	589	41.0	1		4
P01329	Cavia porcellus	Metazoa	110	24.0	1		5
P13612	Homo sapiens	Metazoa	1032	33.0	1		1
P23515	Homo sapiens	Metazoa	440	24.0	1		1
Q8JGT7	Protobothrops mucrosquamatus	Metazoa	158	23.0	1		5
P01268	Bos taurus	Metazoa	115	25.0	1		3
Q6H3D4	Trimeresurus stejnegeri	Metazoa	138	16.0	1		1
P04217	Homo sapiens	Metazoa	495	21.0	1		4
P15467	Bos taurus	Metazoa	147	28.0	1		3
P0DPV1	Scolopendra dehaani	Metazoa	97	23.0	1		3
P19594	Glycine max	Plants	158	21.0	1		3
P31723	Penicillium citrinum	Fungi	511	35.0	1		3
P02742	Oryctolagus cuniculus	Metazoa	225	20.0	1		3
P25289	Lymnaea stagnalis	Metazoa	137	31.0	1		2
Q02809	Homo sapiens	Metazoa	727	18.0	1		1
O46166	Eratigena agrestis	Metazoa	68	17.0	1		1
