accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
P15253	Oryctolagus cuniculus	Metazoa	418	17.0	1		4
P10282	Fusarium fujikuroi	Fungi	131	25.0	1		4
P07204	Homo sapiens	Metazoa	575	18.0	1		4
O95998	Homo sapiens	Metazoa	194	30.0	1		4
P38029	Equus caballus	Metazoa	421	24.0	1		4
Q6H3D5	Trimeresurus stejnegeri	Metazoa	138	16.0	1		4
Q76CE8	Typhula ishikariensis	Fungi	243	20.0	1		4
P14091	Homo sapiens	Metazoa	396	19.0	1		4
Q41260	Phalaris aquatica	Plants	269	29.0	1		4
P37240	Oncorhynchus mykiss	Metazoa	147	20.0	1		4
P24027	Crotalus durissus terrificus	Metazoa	138	16.0	1		4
Q86Y78	Homo sapiens	Metazoa	171	22.0	1		4
Q29143	Trichosurus vulpecula	Metazoa	102	20.0	1		4
P0DUS7	Doratifera vulnerans	Metazoa	56	19.0	1		4
Q9UBU3	Homo sapiens	Metazoa	117	23.0	1		4
O95407	Homo sapiens	Metazoa	300	29.0	1		4
Q86T13	Homo sapiens	Metazoa	490	21.0	1		4
P0DPU0	Scolopendra dehaani	Metazoa	210	23.0	1		4
P80195	Bos taurus	Metazoa	153	18.0	1		4
P40259	Homo sapiens	Metazoa	229	28.0	1		4
P81941	Pseudopleuronectes americanus	Metazoa	68	22.0	1		4
Q9ZUT3	Arabidopsis thaliana	Plants	273		0	True	4
Q8GYQ5	Arabidopsis thaliana	Plants	372		0	False	4
Q9BQI6	Homo sapiens	Metazoa	1058		0	False	4
P00063	Acer negundo	Plants	112		0	False	4
Q8WVH0	Homo sapiens	Metazoa	158		0	False	4
Q8BHL4	Mus musculus	Metazoa	356		0	True	4
Q00312	Candida albicans	Fungi	527		0	False	4
Q8RY46	Arabidopsis thaliana	Plants	700		0	False	4
P07390	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	489		0	False	4
Q8VYB9	Arabidopsis thaliana	Plants	840		0	False	4
O60814	Homo sapiens	Metazoa	126		0	False	4
Q5SNT2	Homo sapiens	Metazoa	666		0	False	4
P17694	Bos taurus	Metazoa	463		0	False	4
P29383	Arabidopsis thaliana	Plants	258		0	False	4
Q07953	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250		0	False	4
Q9NQZ6	Homo sapiens	Metazoa	224		0	False	4
Q8K3V4	Mus musculus	Metazoa	682		0	False	4
Q96RU7	Homo sapiens	Metazoa	358		0	False	4
Q8NF50	Homo sapiens	Metazoa	2099		0	False	4
Q14653	Homo sapiens	Metazoa	427		0	False	4
P04992	Petunia hybrida	Plants	477		0	False	4
Q5W9E7	Arabidopsis thaliana	Plants	659		0	False	4
Q5VYK3	Homo sapiens	Metazoa	1845		0	False	4
Q86Y25	Homo sapiens	Metazoa	554		0	False	4
Q8CJ26	Mus musculus	Metazoa	228		0	True	4
P62861	Homo sapiens	Metazoa	133		0	False	4
Q13426	Homo sapiens	Metazoa	336		0	False	4
P47138	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	172		0	False	4
O13894	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124		0	False	4
Q9CQH3	Mus musculus	Metazoa	189		0	True	4
Q6ECI4	Homo sapiens	Metazoa	717		0	False	4
Q8JZL0	Mus musculus	Metazoa	594		0	False	4
Q9UHX1	Homo sapiens	Metazoa	559		0	False	4
A2AM29	Mus musculus	Metazoa	569		0	False	4
Q9USJ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	393		0	False	4
G5EGB2	Caenorhabditis elegans	Metazoa	459		0	False	4
H2LNR5	Oryzias latipes	Metazoa	746		0	False	4
Q7K6X4	Caenorhabditis elegans	Metazoa	497		0	False	4
Q9Y2I1	Homo sapiens	Metazoa	1504		0	False	4
P41896	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	400		0	False	4
Q8TAE8	Homo sapiens	Metazoa	222		0	False	4
Q9Y222	Homo sapiens	Metazoa	760		0	False	4
P43273	Arabidopsis thaliana	Plants	330		0	False	4
P13489	Homo sapiens	Metazoa	461		0	False	4
P06601	Drosophila melanogaster	Metazoa	613		0	False	4
Q8SX37	Drosophila melanogaster	Metazoa	224		0	True	4
Q16254	Homo sapiens	Metazoa	413		0	False	4
Q00731	Mus musculus	Metazoa	392		0	False	4
Q9Z125	Mus musculus	Metazoa	519		0	False	4
Q8RXA8	Spinacia oleracea	Plants	235		0	False	4
A2VCW5	Rattus norvegicus	Metazoa	479		0	True	4
G7L166	Medicago truncatula	Plants	674		0	False	4
Q03281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663		0	False	4
P22315	Mus musculus	Metazoa	422		0	False	4
P36136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271		0	False	4
Q9FLU1	Arabidopsis thaliana	Plants	454		0	False	4
Q96EL3	Homo sapiens	Metazoa	112		0	False	4
G3V7L5	Rattus norvegicus	Metazoa	412		0	False	4
A0MES8	Arabidopsis thaliana	Plants	328		0	False	4
Q99NA2	Mus musculus	Metazoa	322		0	False	4
O13709	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244		0	False	4
P22739	Xenopus laevis	Metazoa	499		0	False	4
Q9UPS6	Homo sapiens	Metazoa	1966		0	False	4
P10070	Homo sapiens	Metazoa	1586		0	False	4
Q2YDI5	Bos taurus	Metazoa	212		0	False	4
P00060	Solanum lycopersicum	Plants	111		0	False	4
O22049	Arabidopsis thaliana	Plants	353		0	False	4
P69246	Zea mays	Plants	136		0	False	4
Q8K4V2	Rattus norvegicus	Metazoa	953		0	False	4
P48483	Arabidopsis thaliana	Plants	322		0	False	4
P31350	Homo sapiens	Metazoa	389		0	False	4
P04921	Homo sapiens	Metazoa	128		0	True	4
Q04002	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1493		0	False	4
Q9LW29	Arabidopsis thaliana	Plants	575		0	False	4
P46609	Oryza sativa subsp. japonica	Plants	361		0	False	4
Q15648	Homo sapiens	Metazoa	1581		0	False	4
Q8NFU7	Homo sapiens	Metazoa	2136		0	False	4
P47824	Rattus norvegicus	Metazoa	399		0	True	4
Q96WW2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	383		0	False	4
V5IQE0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	202		0	False	4
Q96HJ9	Homo sapiens	Metazoa	113		0	False	4
Q7Z5J4	Homo sapiens	Metazoa	1906		0	False	4
Q38946	Arabidopsis thaliana	Plants	411		0	False	4
Q6AT90	Oryza sativa subsp. japonica	Plants	505		0	False	4
P08760	Bos taurus	Metazoa	227		0	False	4
Q3EBQ3	Arabidopsis thaliana	Plants	807		0	False	4
Q8CII8	Mus musculus	Metazoa	388		0	False	4
G5EFZ3	Caenorhabditis elegans	Metazoa	570		0	False	4
P86924	Trypanosoma brucei brucei	Other	416		0	False	4
Q10666	Caenorhabditis elegans	Metazoa	438		0	False	4
O54957	Mus musculus	Metazoa	242		0	True	4
Q03347	Mus musculus	Metazoa	451		0	False	4
Q00361	Bos taurus	Metazoa	71		0	False	4
Q62847	Rattus norvegicus	Metazoa	705		0	False	4
Q6ZJM9	Oryza sativa subsp. japonica	Plants	563		0	False	4
O95125	Homo sapiens	Metazoa	648		0	False	4
Q0WQG8	Arabidopsis thaliana	Plants	467		0	True	4
G5EFY7	Caenorhabditis elegans	Metazoa	295		0	False	4
P47102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1408		0	False	4
Q8NE71	Homo sapiens	Metazoa	845		0	False	4
P49869	Drosophila melanogaster	Metazoa	1073		0	False	4
P48349	Arabidopsis thaliana	Plants	248		0	False	4
F4IHY7	Arabidopsis thaliana	Plants	527		0	False	4
O80990	Arabidopsis thaliana	Plants	352		0	False	4
O94768	Homo sapiens	Metazoa	372		0	False	4
A1L1K8	Rattus norvegicus	Metazoa	411		0	False	4
Q9DA75	Mus musculus	Metazoa	534		0	True	4
Q9ZT91	Arabidopsis thaliana	Plants	454		0	False	4
Q38890	Arabidopsis thaliana	Plants	621		0	True	4
Q15717	Homo sapiens	Metazoa	326		0	False	4
Q8BMI0	Mus musculus	Metazoa	1194		0	False	4
O46036	Drosophila melanogaster	Metazoa	476		0	False	4
Q9P793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1418		0	False	4
Q8CIG3	Mus musculus	Metazoa	826		0	False	4
Q61097	Mus musculus	Metazoa	873		0	False	4
Q9FN50	Arabidopsis thaliana	Plants	258		0	False	4
P03968	Bos taurus	Metazoa	155		0	False	4
Q9UUC7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	366		0	False	4
Q5JK84	Oryza sativa subsp. japonica	Plants	432		0	False	4
Q9VLD6	Drosophila melanogaster	Metazoa	315		0	False	4
Q5K4L6	Homo sapiens	Metazoa	683		0	True	4
P78714	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	530		0	False	4
P23511	Homo sapiens	Metazoa	347		0	False	4
Q3E7A3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	74		0	True	4
Q8IXQ9	Homo sapiens	Metazoa	262		0	False	4
A9C3R8	Danio rerio	Metazoa	532		0	False	4
G5EEU2	Caenorhabditis elegans	Metazoa	714		0	False	4
Q8GUI6	Arabidopsis thaliana	Plants	954		0	False	4
Q8BLB7	Mus musculus	Metazoa	883		0	False	4
P35561	Mus musculus	Metazoa	428		0	True	4
P13637	Homo sapiens	Metazoa	1013		0	True	4
P28519	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	371		0	False	4
Q8K2X3	Mus musculus	Metazoa	378		0	False	4
O13725	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	242		0	False	4
Q96F07	Homo sapiens	Metazoa	1278		0	False	4
Q8R0W0	Mus musculus	Metazoa	6548		0	False	4
Q708S6	Danio rerio	Metazoa	529		0	True	4
Q20497	Caenorhabditis elegans	Metazoa	3498		0	False	4
O96007	Homo sapiens	Metazoa	188		0	False	4
Q96FI4	Homo sapiens	Metazoa	390		0	False	4
Q91V45	Mus musculus	Metazoa	396		0	True	4
P25299	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296		0	False	4
Q5JVS0	Homo sapiens	Metazoa	413		0	False	4
Q96Q83	Homo sapiens	Metazoa	286		0	False	4
F4JHN2	Arabidopsis thaliana	Plants	534		0	False	4
Q9HAW4	Homo sapiens	Metazoa	1339		0	False	4
P69850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94		0	False	4
P63094	Mus musculus	Metazoa	394		0	False	4
Q55D99	Dictyostelium discoideum	Other	1197		0	False	4
Q9LY74	Arabidopsis thaliana	Plants	338		0	False	4
P41977	Caenorhabditis elegans	Metazoa	218		0	False	4
P41004	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1324		0	False	4
Q7Y1W1	Arabidopsis thaliana	Plants	527		0	False	4
Q06639	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	885		0	False	4
Q9C029	Homo sapiens	Metazoa	511		0	False	4
Q6PB66	Mus musculus	Metazoa	1392		0	False	4
O96028	Homo sapiens	Metazoa	1365		0	False	4
Q01406	Gallus gallus	Metazoa	563		0	False	4
O95477	Homo sapiens	Metazoa	2261		0	True	4
Q6SJ95	Mus musculus	Metazoa	350		0	False	4
P38826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435		0	False	4
Q9QY14	Mus musculus	Metazoa	288		0	False	4
P16580	Gallus gallus	Metazoa	373		0	False	4
Q941F1	Arabidopsis thaliana	Plants	515		0	False	4
O75394	Homo sapiens	Metazoa	65		0	False	4
Q96T55	Homo sapiens	Metazoa	309		0	True	4
P61076	Plasmodium falciparum (isolate 3D7)	Other	617		0	False	4
P20069	Rattus norvegicus	Metazoa	524		0	False	4
P93009	Arabidopsis thaliana	Plants	182		0	False	4
Q9QXP0	Mus musculus	Metazoa	498		0	True	4
P00045	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	113		0	False	4
P48437	Mus musculus	Metazoa	737		0	False	4
Q05809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	96		0	False	4
Q9M7X9	Arabidopsis thaliana	Plants	183		0	False	4
Q9UT18	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	591		0	False	4
O94428	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	115		0	False	4
Q9SZR9	Arabidopsis thaliana	Plants	638		0	False	4
P38204	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	145		0	False	4
Q9VDY1	Drosophila melanogaster	Metazoa	1638		0	False	4
Q9LN63	Arabidopsis thaliana	Plants	335		0	False	4
Q9H3S7	Homo sapiens	Metazoa	1636		0	False	4
P31369	Drosophila melanogaster	Metazoa	498		0	False	4
P91276	Caenorhabditis elegans	Metazoa	531		0	False	4
Q08096	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367		0	False	4
Q8R4N0	Mus musculus	Metazoa	338		0	False	4
P25697	Arabidopsis thaliana	Plants	395		0	False	4
Q8IZF0	Homo sapiens	Metazoa	1738		0	True	4
Q9W157	Drosophila melanogaster	Metazoa	971		0	False	4
Q99720	Homo sapiens	Metazoa	223		0	True	4
P04101	Sus scrofa	Metazoa	50		0	False	4
Q42400	Arabidopsis thaliana	Plants	485		0	True	4
Q9EPI6	Rattus norvegicus	Metazoa	532		0	False	4
Q9LFV6	Arabidopsis thaliana	Plants	1011		0	False	4
Q14129	Homo sapiens	Metazoa	220		0	False	4
Q9LTX3	Arabidopsis thaliana	Plants	530		0	False	4
O74362	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	334		0	False	4
P33750	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	489		0	False	4
P38242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237		0	True	4
Q66I42	Danio rerio	Metazoa	579		0	False	4
Q8NC60	Homo sapiens	Metazoa	698		0	False	4
Q9D883	Mus musculus	Metazoa	239		0	False	4
O95786	Homo sapiens	Metazoa	925		0	False	4
Q9P0L2	Homo sapiens	Metazoa	795		0	False	4
O60158	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	432		0	False	4
Q8NF91	Homo sapiens	Metazoa	8797		0	False	4
O43680	Homo sapiens	Metazoa	179		0	False	4
Q99684	Homo sapiens	Metazoa	422		0	False	4
Q571I4	Mus musculus	Metazoa	1373		0	False	4
Q03525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211		0	False	4
O88441	Mus musculus	Metazoa	263		0	False	4
P09562	Zea mays	Plants	339		0	False	4
F4HQA1	Arabidopsis thaliana	Plants	589		0	False	4
Q75QN2	Homo sapiens	Metazoa	995		0	False	4
Q9SZD6	Arabidopsis thaliana	Plants	953		0	False	4
P13434	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	144		0	False	4
P32378	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	372		0	False	4
Q96JI7	Homo sapiens	Metazoa	2443		0	False	4
O24466	Arabidopsis thaliana	Plants	216		0	False	4
P04842	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	663		0	False	4
Q65XK7	Oryza sativa subsp. japonica	Plants	381		0	False	4
P32500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655		0	True	4
Q9H2S9	Homo sapiens	Metazoa	585		0	False	4
Q9GZR2	Homo sapiens	Metazoa	422		0	False	4
Q9VWY6	Drosophila melanogaster	Metazoa	328		0	False	4
P23500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304		0	True	4
O14492	Homo sapiens	Metazoa	632		0	False	4
Q9USQ1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	960		0	False	4
P31942	Homo sapiens	Metazoa	346		0	False	4
Q8BWQ5	Mus musculus	Metazoa	790		0	False	4
Q03631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	944		0	False	4
Q9S9K9	Arabidopsis thaliana	Plants	257		0	False	4
P97717	Mus musculus	Metazoa	514		0	True	4
O22130	Arabidopsis thaliana	Plants	317		0	False	4
Q9H4L4	Homo sapiens	Metazoa	574		0	False	4
Q8IX03	Homo sapiens	Metazoa	1113		0	False	4
Q9CX60	Mus musculus	Metazoa	105		0	False	4
P07056	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	231		0	True	4
P21771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	286		0	False	4
Q3UHU5	Mus musculus	Metazoa	1945		0	False	4
Q96FS4	Homo sapiens	Metazoa	1042		0	False	4
Q9H2X6	Homo sapiens	Metazoa	1198		0	False	4
Q9P0W2	Homo sapiens	Metazoa	317		0	False	4
P27520	Pisum sativum	Plants	265		0	False	4
P52306	Homo sapiens	Metazoa	607		0	False	4
Q2M3R5	Homo sapiens	Metazoa	365		0	True	4
Q681Z2	Arabidopsis thaliana	Plants	203		0	False	4
P52945	Homo sapiens	Metazoa	283		0	False	4
Q9C0J8	Homo sapiens	Metazoa	1336		0	False	4
P55160	Homo sapiens	Metazoa	1127		0	False	4
Q09146	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	399		0	False	4
Q9Y3M2	Homo sapiens	Metazoa	126		0	False	4
Q86VZ6	Homo sapiens	Metazoa	243		0	False	4
Q7PLI2	Drosophila melanogaster	Metazoa	2077		0	False	4
Q02395	Mus musculus	Metazoa	593		0	False	4
Q1K5G1	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	320		0	False	4
O95948	Homo sapiens	Metazoa	504		0	False	4
P13653	Hordeum vulgare	Plants	388		0	False	4
O80536	Arabidopsis thaliana	Plants	524		0	False	4
O14318	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295		0	False	4
Q9NRQ2	Homo sapiens	Metazoa	329		0	False	4
Q8NC24	Homo sapiens	Metazoa	303		0	True	4
Q8WXI3	Homo sapiens	Metazoa	467		0	False	4
Q6STH5	Arabidopsis thaliana	Plants	532		0	False	4
Q9SU08	Arabidopsis thaliana	Plants	904		0	False	4
P49915	Homo sapiens	Metazoa	693		0	False	4
Q9SRT0	Arabidopsis thaliana	Plants	460		0	False	4
Q8K480	Mus musculus	Metazoa	584		0	True	4
P50947	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	330		0	False	4
Q66LM6	Mus musculus	Metazoa	333		0	False	4
P54254	Mus musculus	Metazoa	791		0	False	4
P25932	Drosophila melanogaster	Metazoa	470		0	False	4
Q9H981	Homo sapiens	Metazoa	624		0	False	4
P20309	Homo sapiens	Metazoa	590		0	True	4
Q9QZ04	Mus musculus	Metazoa	1284		0	False	4
Q9LKL2	Arabidopsis thaliana	Plants	618		0	False	4
Q9JLI8	Mus musculus	Metazoa	962		0	False	4
Q569Z6	Mus musculus	Metazoa	951		0	False	4
Q6PIL6	Homo sapiens	Metazoa	250		0	False	4
Q08119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	714		0	False	4
Q6P9F7	Homo sapiens	Metazoa	803		0	True	4
Q9R269	Mus musculus	Metazoa	1755		0	False	4
Q9WVJ4	Rattus norvegicus	Metazoa	145		0	False	4
Q9MBA2	Arabidopsis thaliana	Plants	326		0	False	4
P84087	Rattus norvegicus	Metazoa	134		0	False	4
P06652	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	596		0	False	4
P19683	Nicotiana sylvestris	Plants	315		0	False	4
Q969P5	Homo sapiens	Metazoa	355		0	False	4
P70704	Mus musculus	Metazoa	1164		0	True	4
P55345	Homo sapiens	Metazoa	433		0	False	4
O09047	Mus musculus	Metazoa	477		0	True	4
O94329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	183		0	False	4
Q9BV68	Homo sapiens	Metazoa	311		0	False	4
Q6DFQ7	Xenopus tropicalis	Metazoa	342		0	True	4
Q9NYV7	Homo sapiens	Metazoa	291		0	True	4
P39736	Drosophila melanogaster	Metazoa	547		0	False	4
P38877	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133		0	False	4
O65220	Arabidopsis thaliana	Plants	281		0	False	4
A2AH22	Mus musculus	Metazoa	1300		0	False	4
Q11011	Mus musculus	Metazoa	920		0	False	4
Q9H1Y3	Homo sapiens	Metazoa	402		0	True	4
Q42479	Arabidopsis thaliana	Plants	529		0	False	4
Q00978	Homo sapiens	Metazoa	393		0	False	4
O94716	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	233		0	False	4
Q10287	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1729		0	False	4
P43582	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211		0	False	4
P34730	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	273		0	False	4
A0FKN5	Gallus gallus	Metazoa	742		0	True	4
Q9LYT1	Arabidopsis thaliana	Plants	488		0	False	4
P32349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	654		0	False	4
P39210	Homo sapiens	Metazoa	176		0	True	4
Q9QXV1	Mus musculus	Metazoa	362		0	False	4
Q93XM6	Arabidopsis thaliana	Plants	481		0	False	4
G5EGK5	Caenorhabditis elegans	Metazoa	928		0	False	4
O94504	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	133		0	False	4
P49682	Homo sapiens	Metazoa	368		0	True	4
P60202	Mus musculus	Metazoa	277		0	True	4
P11031	Mus musculus	Metazoa	127		0	False	4
P10627	Drosophila melanogaster	Metazoa	490		0	False	4
Q03112	Homo sapiens	Metazoa	1230		0	False	4
P0CG47	Homo sapiens	Metazoa	229		0	False	4
Q07352	Homo sapiens	Metazoa	338		0	False	4
Q9UL62	Homo sapiens	Metazoa	973		0	False	4
Q09823	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	791		0	False	4
Q10572	Caenorhabditis elegans	Metazoa	429		0	False	4
P09594	Spinacia oleracea	Plants	199		0	False	4
P49450	Homo sapiens	Metazoa	140		0	False	4
Q9DCJ5	Mus musculus	Metazoa	172		0	False	4
Q9Y4F3	Homo sapiens	Metazoa	1742		0	False	4
O23144	Arabidopsis thaliana	Plants	612		0	False	4
O94822	Homo sapiens	Metazoa	1766		0	False	4
Q9UNA4	Homo sapiens	Metazoa	740		0	False	4
P43609	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	557		0	False	4
Q92551	Homo sapiens	Metazoa	441		0	False	4
P53992	Homo sapiens	Metazoa	1094		0	False	4
P24345	Zea mays	Plants	359		0	False	4
O04492	Arabidopsis thaliana	Plants	419		0	False	4
Q8NFH5	Homo sapiens	Metazoa	326		0	False	4
P70257	Mus musculus	Metazoa	488		0	False	4
Q4X006	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	1499		0	False	4
C0HLN0	Rattus norvegicus	Metazoa	54		0	True	4
Q9UK58	Homo sapiens	Metazoa	526		0	False	4
P47096	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177		0	False	4
P53233	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	369		0	False	4
P49107	Arabidopsis thaliana	Plants	171		0	False	4
Q63087	Rattus norvegicus	Metazoa	326		0	False	4
P31751	Homo sapiens	Metazoa	481		0	False	4
Q9ULD5	Homo sapiens	Metazoa	831		0	False	4
Q1XA76	Gallus gallus	Metazoa	527		0	True	4
O49570	Arabidopsis thaliana	Plants	650		0	False	4
F4I7I0	Arabidopsis thaliana	Plants	543		0	False	4
O95630	Homo sapiens	Metazoa	424		0	False	4
P09959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	803		0	False	4
P53201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476		0	False	4
P81760	Arabidopsis thaliana	Plants	236		0	False	4
Q2NKJ3	Homo sapiens	Metazoa	1217		0	False	4
Q54S83	Dictyostelium discoideum	Other	484		0	False	4
Q18685	Caenorhabditis elegans	Metazoa	720		0	False	4
P43694	Homo sapiens	Metazoa	442		0	False	4
P68519	Crotalus viridis viridis	Metazoa	105		0	False	4
Q96PX9	Homo sapiens	Metazoa	1627		0	False	4
Q03358	Mus musculus	Metazoa	267		0	False	4
P04913	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126		0	False	4
Q8GW32	Arabidopsis thaliana	Plants	94		0	False	4
Q9M9H4	Arabidopsis thaliana	Plants	500		0	False	4
Q6K431	Oryza sativa subsp. japonica	Plants	1022		0	False	4
Q8IYB8	Homo sapiens	Metazoa	786		0	False	4
Q8R0S9	Mus musculus	Metazoa	554		0	True	4
Q9BZI7	Homo sapiens	Metazoa	483		0	False	4
P32367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	649		0	False	4
O15055	Homo sapiens	Metazoa	1255		0	False	4
O14894	Homo sapiens	Metazoa	197		0	True	4
Q9NVA1	Homo sapiens	Metazoa	299		0	False	4
Q9NZN4	Homo sapiens	Metazoa	543		0	False	4
P14938	Raphanus sativus	Plants	96		0	False	4
Q16629	Homo sapiens	Metazoa	238		0	False	4
Q9VH07	Drosophila melanogaster	Metazoa	456		0	False	4
Q9ZUF4	Arabidopsis thaliana	Plants	462		0	False	4
P45951	Arabidopsis thaliana	Plants	536		0	False	4
Q99942	Homo sapiens	Metazoa	180		0	False	4
P59047	Homo sapiens	Metazoa	1200		0	False	4
P02255	Drosophila melanogaster	Metazoa	256		0	False	4
Q6AZ28	Rattus norvegicus	Metazoa	572		0	False	4
O74731	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	479		0	False	4
Q9HCS4	Homo sapiens	Metazoa	588		0	False	4
Q94K73	Arabidopsis thaliana	Plants	429		0	False	4
Q03124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	581		0	False	4
P55017	Homo sapiens	Metazoa	1021		0	False	4
Q8N201	Homo sapiens	Metazoa	2190		0	False	4
Q9WTY4	Mus musculus	Metazoa	265		0	True	4
Q9JJ43	Mus musculus	Metazoa	396		0	False	4
Q5NUL3	Homo sapiens	Metazoa	361		0	True	4
Q9FNY2	Arabidopsis thaliana	Plants	385		0	False	4
Q96A70	Homo sapiens	Metazoa	460		0	False	4
P25373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	110		0	False	4
M9PFN0	Drosophila melanogaster	Metazoa	352		0	False	4
Q04599	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	285		0	False	4
P26374	Homo sapiens	Metazoa	656		0	False	4
Q84W56	Arabidopsis thaliana	Plants	911		0	False	4
Q93YN1	Arabidopsis thaliana	Plants	390		0	False	4
O95619	Homo sapiens	Metazoa	227		0	False	4
Q80Z37	Mus musculus	Metazoa	1033		0	False	4
Q8BX46	Mus musculus	Metazoa	964		0	False	4
Q08214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	380		0	False	4
P61221	Homo sapiens	Metazoa	599		0	False	4
Q96JC9	Homo sapiens	Metazoa	268		0	False	4
P00066	Nigella damascena	Plants	111		0	False	4
Q8JGN5	Xenopus laevis	Metazoa	160		0	False	4
Q95QK3	Caenorhabditis elegans	Metazoa	1061		0	False	4
Q9WTJ6	Mus musculus	Metazoa	475		0	False	4
