accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
P60304	Naja atra	Metazoa	81	21.0	1		1
P80035	Canis lupus familiaris	Metazoa	398	19.0	1		1
Q9XYT4	Cryptorchestia cavimana	Metazoa	128	20.0	1		1
P48816	Bombyx mori	Metazoa	137	18.0	1		1
Q00855	Dermatophagoides farinae	Metazoa	146	17.0	1		1
Q07154	Zea mays	Plants	269	24.0	1		1
Q9ES58	Rattus norvegicus	Metazoa	327	23.0	1		1
Q86Y34	Homo sapiens	Metazoa	549	20.0	1		1
P91745	Lucilia cuprina	Metazoa	375	20.0	1		1
P11936	Sus scrofa	Metazoa	284	22.0	1		1
P31096	Bos taurus	Metazoa	278	16.0	1		1
P45590	Hyalophora cecropia	Metazoa	129	17.0	1		1
O46168	Eratigena agrestis	Metazoa	68	17.0	1		1
Q9NPR2	Homo sapiens	Metazoa	837	43.0	1		1
P08721	Rattus norvegicus	Metazoa	317	16.0	1		1
Q968Z6	Dictyostelium discoideum	Other	557	19.0	1		1
Q13421	Homo sapiens	Metazoa	630	36.0	1		1
Q41649	Vicia faba	Plants	151	22.0	1		1
P61629	Papio anubis	Metazoa	148	18.0	1		1
P18829	Schistocerca gregaria	Metazoa	63	22.0	1		1
Q99ML8	Mus musculus	Metazoa	113	23.0	1		1
Q3L1D1	Agaricus bisporus	Fungi	594	25.0	1		1
P80915	Macadamia integrifolia	Plants	102	26.0	1		1
P07692	Torpedo marmorata	Metazoa	590	24.0	1		1
P31346	Sus scrofa	Metazoa	147	24.0	1		1
Q4LCS8	Androctonus australis	Metazoa	82	22.0	1		1
P11799	Gallus gallus	Metazoa	1906		0	False	1
A0A1E3P8S6	Wickerhamomyces anomalus (strain ATCC 58044 / CBS 1984 / NCYC 433 / NRRL Y-366-8)	Fungi	391		0	False	1
Q16698	Homo sapiens	Metazoa	335		0	False	1
O82259	Arabidopsis thaliana	Plants	225		0	False	1
Q9M0S5	Arabidopsis thaliana	Plants	764		0	False	1
P50213	Homo sapiens	Metazoa	366		0	False	1
Q6ZSZ5	Homo sapiens	Metazoa	1361		0	False	1
P18111	Mus musculus	Metazoa	268		0	False	1
Q9SQR2	Arabidopsis thaliana	Plants	272		0	False	1
O14235	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	348		0	False	1
Q7X9V3	Arabidopsis thaliana	Plants	258		0	False	1
O95251	Homo sapiens	Metazoa	611		0	False	1
P62801	Gallus gallus	Metazoa	103		0	False	1
P27788	Zea mays	Plants	152		0	False	1
P20152	Mus musculus	Metazoa	466		0	False	1
Q8CDK2	Mus musculus	Metazoa	862		0	False	1
P80147	Sus scrofa	Metazoa	500		0	False	1
Q96CJ1	Homo sapiens	Metazoa	260		0	False	1
Q8TF71	Homo sapiens	Metazoa	515		0	True	1
Q9DB41	Mus musculus	Metazoa	320		0	True	1
Q9ESV1	Rattus norvegicus	Metazoa	1051		0	False	1
Q9ZQI7	Arabidopsis thaliana	Plants	456		0	False	1
Q03611	Caenorhabditis elegans	Metazoa	733		0	False	1
P06350	Oncorhynchus mykiss	Metazoa	207		0	False	1
P52591	Rattus norvegicus	Metazoa	1199		0	True	1
P17012	Mus musculus	Metazoa	799		0	False	1
A2AKX3	Mus musculus	Metazoa	2646		0	False	1
Q24434	Drosophila melanogaster	Metazoa	479		0	False	1
P0CT67	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	152		0	False	1
P25573	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	417		0	True	1
P47196	Rattus norvegicus	Metazoa	480		0	False	1
Q15942	Homo sapiens	Metazoa	572		0	False	1
O00574	Homo sapiens	Metazoa	342		0	True	1
Q66KV4	Xenopus laevis	Metazoa	90		0	False	1
Q9GZU7	Homo sapiens	Metazoa	261		0	False	1
P34213	Caenorhabditis elegans	Metazoa	205		0	False	1
Q9H040	Homo sapiens	Metazoa	489		0	False	1
Q95748	Arabidopsis thaliana	Plants	190		0	False	1
L0R6Q1	Homo sapiens	Metazoa	103		0	True	1
Q94F30	Arabidopsis thaliana	Plants	489		0	False	1
Q5D869	Arabidopsis thaliana	Plants	1976		0	False	1
F4JCC1	Arabidopsis thaliana	Plants	992		0	False	1
B6ZKM3	Carapichea ipecacuanha	Plants	543		0	False	1
Q07510	Spinacia oleracea	Plants	405		0	False	1
P93203	Solanum lycopersicum	Plants	697		0	False	1
Q8R316	Mus musculus	Metazoa	516		0	False	1
Q9P7J7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	437		0	False	1
O60264	Homo sapiens	Metazoa	1052		0	False	1
P22778	Ipomoea batatas	Plants	244		0	False	1
P45968	Caenorhabditis elegans	Metazoa	339		0	False	1
P40625	Tetrahymena pyriformis	Other	99		0	False	1
P28230	Mus musculus	Metazoa	283		0	True	1
Q20924	Caenorhabditis elegans	Metazoa	473		0	False	1
Q27415	Drosophila melanogaster	Metazoa	152		0	False	1
Q0D2I5	Homo sapiens	Metazoa	559		0	False	1
O54942	Mus musculus	Metazoa	218		0	True	1
Q9UBS0	Homo sapiens	Metazoa	482		0	False	1
Q8NBU5	Homo sapiens	Metazoa	361		0	True	1
Q23529	Caenorhabditis elegans	Metazoa	777		0	False	1
P40897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	799		0	False	1
F4KF14	Arabidopsis thaliana	Plants	855		0	False	1
Q22323	Caenorhabditis elegans	Metazoa	283		0	False	1
Q6AYD3	Rattus norvegicus	Metazoa	394		0	False	1
B6HJ92	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	552		0	False	1
Q16560	Homo sapiens	Metazoa	246		0	False	1
Q9LZN0	Arabidopsis thaliana	Plants	546		0	False	1
O94776	Homo sapiens	Metazoa	668		0	False	1
Q60795	Mus musculus	Metazoa	597		0	False	1
C6SZ50	Glycine max	Plants	211		0	False	1
B5X0I6	Arabidopsis thaliana	Plants	1091		0	False	1
P38121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	705		0	False	1
Q9H813	Homo sapiens	Metazoa	350		0	True	1
P58467	Mus musculus	Metazoa	439		0	False	1
Q9ULV3	Homo sapiens	Metazoa	898		0	False	1
Q9BRQ6	Homo sapiens	Metazoa	235		0	False	1
P00423	Bos taurus	Metazoa	169		0	False	1
Q8NAP3	Homo sapiens	Metazoa	1195		0	False	1
Q3U1J0	Mus musculus	Metazoa	479		0	True	1
Q9BUZ4	Homo sapiens	Metazoa	470		0	False	1
Q64373	Mus musculus	Metazoa	233		0	False	1
Q8R3C6	Mus musculus	Metazoa	952		0	False	1
Q9UT50	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	485		0	False	1
Q96PK6	Homo sapiens	Metazoa	669		0	False	1
O96237	Plasmodium falciparum (isolate 3D7)	Other	899		0	False	1
A0A3Q7HWE4	Solanum lycopersicum	Plants	165		0	False	1
P25453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	334		0	False	1
P25555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	427		0	False	1
Q6DE08	Xenopus laevis	Metazoa	361		0	False	1
Q39237	Arabidopsis thaliana	Plants	368		0	False	1
Q9ERS0	Rattus norvegicus	Metazoa	405		0	True	1
P22513	Trypanosoma cruzi	Other	359		0	False	1
P38060	Mus musculus	Metazoa	325		0	False	1
Q9BXJ9	Homo sapiens	Metazoa	866		0	False	1
Q9SU56	Arabidopsis thaliana	Plants	610		0	True	1
Q96P66	Homo sapiens	Metazoa	508		0	True	1
P21372	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	849		0	False	1
G5ED68	Caenorhabditis elegans	Metazoa	676		0	False	1
Q7M400	Tetrahymena pyriformis	Other	121		0	False	1
P31414	Arabidopsis thaliana	Plants	770		0	True	1
Q5KKP4	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565)	Fungi	640		0	False	1
Q62962	Rattus norvegicus	Metazoa	512		0	True	1
O74458	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1006		0	False	1
Q9H0C3	Homo sapiens	Metazoa	514		0	True	1
W5U2K2	Catharanthus roseus	Plants	289		0	False	1
P08635	Rattus norvegicus	Metazoa	263		0	False	1
P38205	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	684		0	False	1
P79015	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127		0	False	1
Q8K4F5	Mus musculus	Metazoa	307		0	False	1
Q8CEG8	Mus musculus	Metazoa	438		0	False	1
G5EFS4	Caenorhabditis elegans	Metazoa	311		0	False	1
Q9LQL0	Arabidopsis thaliana	Plants	166		0	False	1
Q9M7N6	Solanum lycopersicum	Plants	152		0	False	1
Q9UBX3	Homo sapiens	Metazoa	287		0	True	1
Q24325	Drosophila melanogaster	Metazoa	1221		0	False	1
Q8LB54	Arabidopsis thaliana	Plants	355		0	False	1
Q9BYD3	Homo sapiens	Metazoa	311		0	False	1
P46199	Homo sapiens	Metazoa	727		0	False	1
P78917	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	550		0	False	1
Q9UU99	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1008		0	False	1
Q55BP0	Dictyostelium discoideum	Other	136		0	False	1
E9PUL5	Mus musculus	Metazoa	346		0	False	1
P40007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	231		0	False	1
O75807	Homo sapiens	Metazoa	674		0	False	1
O13744	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	259		0	False	1
Q9UTK4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1807		0	False	1
Q9UKD2	Homo sapiens	Metazoa	239		0	False	1
U9W8F2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	110		0	False	1
Q8LLD0	Arabidopsis thaliana	Plants	1046		0	False	1
Q9M1Z3	Arabidopsis thaliana	Plants	91		0	False	1
P31689	Homo sapiens	Metazoa	397		0	False	1
Q6NTJ3	Xenopus laevis	Metazoa	887		0	False	1
Q6RFH5	Homo sapiens	Metazoa	385		0	False	1
Q8LAC4	Arabidopsis thaliana	Plants	322		0	False	1
O02324	Caenorhabditis elegans	Metazoa	137		0	False	1
P56746	Homo sapiens	Metazoa	228		0	True	1
O74381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	467		0	False	1
P79110	Bos taurus	Metazoa	311		0	True	1
O35368	Mus musculus	Metazoa	408		0	False	1
G5EFY4	Caenorhabditis elegans	Metazoa	286		0	False	1
Q61644	Mus musculus	Metazoa	441		0	False	1
B1AZ99	Mus musculus	Metazoa	396		0	False	1
Q6PDS3	Mus musculus	Metazoa	724		0	False	1
P22694	Homo sapiens	Metazoa	351		0	False	1
Q13838	Homo sapiens	Metazoa	428		0	False	1
Q8BUE1	Mus musculus	Metazoa	797		0	False	1
Q9HAP2	Homo sapiens	Metazoa	919		0	False	1
Q9P7F8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329		0	False	1
Q9C9Y6	Arabidopsis thaliana	Plants	140		0	False	1
Q9XGX9	Arabidopsis thaliana	Plants	93		0	False	1
Q12692	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	134		0	False	1
P06624	Bos taurus	Metazoa	263		0	True	1
P47074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	515		0	False	1
P83291	Arabidopsis thaliana	Plants	328		0	False	1
P08152	Mus musculus	Metazoa	470		0	False	1
P22108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	325		0	False	1
Q14493	Homo sapiens	Metazoa	270		0	False	1
Q91836	Xenopus laevis	Metazoa	298		0	False	1
O00204	Homo sapiens	Metazoa	365		0	False	1
O14925	Homo sapiens	Metazoa	209		0	True	1
P42685	Homo sapiens	Metazoa	505		0	False	1
Q02085	Mus musculus	Metazoa	264		0	False	1
Q9VF27	Drosophila melanogaster	Metazoa	217		0	False	1
Q9JK42	Mus musculus	Metazoa	407		0	False	1
G3XKQ9	Oryza sativa subsp. japonica	Plants	394		0	False	1
P93045	Arabidopsis thaliana	Plants	240		0	False	1
Q9FH18	Arabidopsis thaliana	Plants	509		0	False	1
P63045	Rattus norvegicus	Metazoa	116		0	False	1
Q9NUM3	Homo sapiens	Metazoa	307		0	True	1
O95625	Homo sapiens	Metazoa	1053		0	False	1
Q9JHZ9	Rattus norvegicus	Metazoa	504		0	True	1
Q9W420	Drosophila melanogaster	Metazoa	1831		0	False	1
A0A1L8FDW4	Xenopus laevis	Metazoa	619		0	False	1
P38439	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	464		0	False	1
Q65ZG8	Caenorhabditis elegans	Metazoa	597		0	False	1
P02276	Triticum aestivum	Plants	151		0	False	1
O60481	Homo sapiens	Metazoa	467		0	False	1
Q9H8V3	Homo sapiens	Metazoa	914		0	False	1
Q9C552	Arabidopsis thaliana	Plants	753		0	False	1
O74417	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	497		0	False	1
P54609	Arabidopsis thaliana	Plants	809		0	False	1
Q63424	Rattus norvegicus	Metazoa	729		0	True	1
Q84LM4	Arabidopsis thaliana	Plants	764		0	False	1
Q02764	Nicotiana tabacum	Plants	187		0	False	1
O22922	Arabidopsis thaliana	Plants	232		0	False	1
P40522	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	640		0	False	1
Q15021	Homo sapiens	Metazoa	1401		0	False	1
Q6ZY51	Arabidopsis thaliana	Plants	1196		0	False	1
Q6PIU2	Homo sapiens	Metazoa	408		0	True	1
P35363	Mus musculus	Metazoa	471		0	True	1
P52175	Bos taurus	Metazoa	152		0	False	1
Q6R327	Homo sapiens	Metazoa	1708		0	False	1
P29117	Rattus norvegicus	Metazoa	206		0	False	1
P11413	Homo sapiens	Metazoa	515		0	False	1
P36118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322		0	False	1
P38132	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	845		0	False	1
P22289	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	66		0	True	1
Q60670	Mus musculus	Metazoa	779		0	False	1
D3ZGB1	Rattus norvegicus	Metazoa	1548		0	False	1
Q2QWU2	Oryza sativa subsp. japonica	Plants	443		0	False	1
Q84VQ3	Arabidopsis thaliana	Plants	439		0	False	1
P00046	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	109		0	False	1
Q9D1M4	Mus musculus	Metazoa	174		0	False	1
Q42972	Oryza sativa subsp. japonica	Plants	356		0	False	1
O57321	Ambystoma tigrinum	Metazoa	543		0	True	1
Q9S7C9	Arabidopsis thaliana	Plants	311		0	False	1
P47898	Homo sapiens	Metazoa	357		0	True	1
Q7RTT9	Homo sapiens	Metazoa	530		0	True	1
Q8NE35	Homo sapiens	Metazoa	698		0	False	1
Q0WQW5	Arabidopsis thaliana	Plants	638		0	False	1
P25569	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	745		0	False	1
P38143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	162		0	False	1
O59894	Komagataella pastoris	Fungi	376		0	False	1
Q9Y6C9	Homo sapiens	Metazoa	303		0	True	1
E9PZM4	Mus musculus	Metazoa	1827		0	False	1
Q6Z2G7	Oryza sativa subsp. japonica	Plants	361		0	False	1
Q07998	Danio rerio	Metazoa	423		0	False	1
O74978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	276		0	False	1
A4D2B0	Homo sapiens	Metazoa	266		0	False	1
Q9Z206	Mus musculus	Metazoa	595		0	False	1
Q9H1I8	Homo sapiens	Metazoa	757		0	False	1
P47118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	141		0	False	1
O94650	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	73		0	False	1
Q0DC89	Oryza sativa subsp. japonica	Plants	214		0	False	1
P36012	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	229		0	False	1
P37398	Oryza sativa subsp. japonica	Plants	727		0	False	1
P21281	Homo sapiens	Metazoa	511		0	False	1
Q14145	Homo sapiens	Metazoa	624		0	False	1
P0CP68	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565)	Fungi	365		0	False	1
P40075	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	244		0	False	1
O94516	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	364		0	False	1
P06208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	619		0	False	1
G5EDW1	Caenorhabditis elegans	Metazoa	217		0	False	1
Q8BG21	Mus musculus	Metazoa	171		0	True	1
Q03435	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203		0	False	1
Q06339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	672		0	False	1
Q921B4	Mus musculus	Metazoa	824		0	False	1
O46411	Bos taurus	Metazoa	560		0	False	1
Q6P5G0	Mus musculus	Metazoa	583		0	False	1
O00198	Homo sapiens	Metazoa	91		0	True	1
Q9QZI9	Mus musculus	Metazoa	472		0	False	1
Q6K881	Oryza sativa subsp. japonica	Plants	565		0	False	1
Q9SLD2	Arabidopsis thaliana	Plants	520		0	False	1
Q8K3Y6	Rattus norvegicus	Metazoa	776		0	False	1
Q6ZTN6	Homo sapiens	Metazoa	605		0	False	1
Q8N370	Homo sapiens	Metazoa	569		0	True	1
Q7KMJ6	Drosophila melanogaster	Metazoa	793		0	False	1
P00508	Gallus gallus	Metazoa	423		0	False	1
Q63HR2	Homo sapiens	Metazoa	1409		0	False	1
Q12166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604		0	False	1
Q9W6V6	Gallus gallus	Metazoa	2705		0	False	1
Q6YXX9	Oryza sativa subsp. japonica	Plants	150		0	False	1
Q9Z2D7	Mus musculus	Metazoa	554		0	False	1
P27787	Zea mays	Plants	150		0	False	1
P07560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	215		0	False	1
O94451	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	727		0	False	1
P46010	Arabidopsis thaliana	Plants	346		0	False	1
C0HKE5	Mus musculus	Metazoa	130		0	False	1
O42998	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1919		0	False	1
O74792	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	515		0	False	1
Q01593	Arabidopsis thaliana	Plants	720		0	False	1
P48529	Arabidopsis thaliana	Plants	305		0	False	1
Q99496	Homo sapiens	Metazoa	336		0	False	1
Q7KWJ5	Plasmodium falciparum (isolate 3D7)	Other	504		0	True	1
Q8IY18	Homo sapiens	Metazoa	1101		0	False	1
P32239	Homo sapiens	Metazoa	447		0	True	1
O13900	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	481		0	False	1
Q8BGV8	Mus musculus	Metazoa	463		0	True	1
P34784	Aglaothamnion neglectum	Other	317		0	False	1
Q9UBX2	Homo sapiens	Metazoa	424		0	False	1
Q9BWF3	Homo sapiens	Metazoa	364		0	False	1
P78317	Homo sapiens	Metazoa	190		0	False	1
Q810B3	Mus musculus	Metazoa	232		0	False	1
P40630	Mus musculus	Metazoa	243		0	False	1
P22336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	621		0	False	1
Q9BYI3	Homo sapiens	Metazoa	521		0	False	1
Q9XFR5	Arabidopsis thaliana	Plants	268		0	False	1
Q01956	Rattus norvegicus	Metazoa	889		0	False	1
Q8IVF7	Homo sapiens	Metazoa	1028		0	False	1
Q504T8	Homo sapiens	Metazoa	468		0	False	1
Q7SIG6	Mus musculus	Metazoa	958		0	False	1
P54964	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269		0	False	1
Q67Y99	Arabidopsis thaliana	Plants	330		0	False	1
Q3UMZ3	Mus musculus	Metazoa	260		0	True	1
Q9URT4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	697		0	False	1
P34326	Caenorhabditis elegans	Metazoa	187		0	False	1
Q18508	Caenorhabditis elegans	Metazoa	1784		0	False	1
Q8R4U1	Mus musculus	Metazoa	393		0	False	1
Q8CFC7	Mus musculus	Metazoa	668		0	False	1
Q96CP6	Homo sapiens	Metazoa	724		0	False	1
P62241	Homo sapiens	Metazoa	208		0	False	1
P14604	Rattus norvegicus	Metazoa	290		0	False	1
Q9Y3D0	Homo sapiens	Metazoa	163		0	False	1
O74388	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	301		0	False	1
Q86VW1	Homo sapiens	Metazoa	577		0	True	1
Q19345	Caenorhabditis elegans	Metazoa	572		0	False	1
Q8TCC3	Homo sapiens	Metazoa	161		0	False	1
P53886	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1748		0	False	1
P68530	Bos taurus	Metazoa	227		0	True	1
Q9CA42	Arabidopsis thaliana	Plants	1085		0	False	1
P30804	Canis lupus familiaris	Metazoa	1165		0	False	1
Q9P032	Homo sapiens	Metazoa	175		0	False	1
Q7RTY1	Homo sapiens	Metazoa	509		0	True	1
Q9FJ17	Arabidopsis thaliana	Plants	211		0	False	1
Q8H151	Arabidopsis thaliana	Plants	608		0	False	1
Q9C6Z1	Arabidopsis thaliana	Plants	589		0	False	1
Q8IZD6	Homo sapiens	Metazoa	547		0	True	1
P51449	Homo sapiens	Metazoa	518		0	False	1
Q9Y3D5	Homo sapiens	Metazoa	142		0	False	1
Q9WVR3	Rattus norvegicus	Metazoa	1257		0	False	1
Q9D3D9	Mus musculus	Metazoa	168		0	False	1
Q4KLP8	Xenopus laevis	Metazoa	663		0	False	1
Q2TA12	Bos taurus	Metazoa	306		0	False	1
P53991	Chlamydomonas reinhardtii	Plants	354		0	False	1
I3W9F6	Rhizophagus irregularis	Fungi	276		0	True	1
O55170	Rattus norvegicus	Metazoa	466		0	False	1
O42227	Xenopus laevis	Metazoa	480		0	False	1
Q9CXW4	Mus musculus	Metazoa	178		0	False	1
O43687	Homo sapiens	Metazoa	104		0	False	1
O75821	Homo sapiens	Metazoa	320		0	False	1
P29458	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	911		0	False	1
Q9CQT9	Mus musculus	Metazoa	129		0	True	1
P35221	Homo sapiens	Metazoa	906		0	False	1
P32238	Homo sapiens	Metazoa	428		0	True	1
P57105	Homo sapiens	Metazoa	145		0	False	1
Q9P241	Homo sapiens	Metazoa	1426		0	False	1
P05114	Homo sapiens	Metazoa	100		0	False	1
P10827	Homo sapiens	Metazoa	490		0	False	1
P11531	Mus musculus	Metazoa	3678		0	False	1
Q12153	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	453		0	False	1
Q9VLJ8	Drosophila melanogaster	Metazoa	453		0	False	1
Q9BSV6	Homo sapiens	Metazoa	310		0	False	1
P70698	Mus musculus	Metazoa	591		0	False	1
Q9P805	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127		0	False	1
F4J2K2	Arabidopsis thaliana	Plants	625		0	False	1
O08808	Mus musculus	Metazoa	1255		0	False	1
P78364	Homo sapiens	Metazoa	1004		0	False	1
I1CR68	Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880)	Fungi	306		0	True	1
P38927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	245		0	False	1
P08579	Homo sapiens	Metazoa	225		0	False	1
Q9P7E0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	79		0	True	1
Q96Q89	Homo sapiens	Metazoa	1820		0	False	1
P40688	Drosophila melanogaster	Metazoa	548		0	False	1
P47973	Rattus norvegicus	Metazoa	320		0	False	1
P15037	Mus musculus	Metazoa	468		0	False	1
Q16611	Homo sapiens	Metazoa	211		0	False	1
P22342	Euglena viridis	Other	102		0	False	1
Q94AV5	Arabidopsis thaliana	Plants	459		0	False	1
Q5VRD7	Oryza sativa subsp. japonica	Plants	53		0	True	1
Q61831	Mus musculus	Metazoa	464		0	False	1
A0A2R6QE26	Actinidia chinensis var. chinensis	Plants	689		0	False	1
Q8TE02	Homo sapiens	Metazoa	300		0	False	1
Q8IBS5	Plasmodium falciparum (isolate 3D7)	Other	528		0	False	1
Q9UBY5	Homo sapiens	Metazoa	353		0	True	1
P12532	Homo sapiens	Metazoa	417		0	False	1
Q9FK12	Arabidopsis thaliana	Plants	354		0	False	1
O13775	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	716		0	False	1
Q9CR68	Mus musculus	Metazoa	274		0	False	1
Q3KNY0	Mus musculus	Metazoa	2849		0	False	1
Q9FLF7	Arabidopsis thaliana	Plants	445		0	False	1
O95260	Homo sapiens	Metazoa	518		0	False	1
Q61469	Mus musculus	Metazoa	283		0	True	1
Q9LML2	Arabidopsis thaliana	Plants	979		0	False	1
Q8IUN9	Homo sapiens	Metazoa	316		0	True	1
P0CU08	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	235		0	False	1
Q61880	Mus musculus	Metazoa	340		0	False	1
Q92826	Homo sapiens	Metazoa	284		0	False	1
Q9VV74	Drosophila melanogaster	Metazoa	226		0	False	1
Q10661	Caenorhabditis elegans	Metazoa	123		0	False	1
Q96RL7	Homo sapiens	Metazoa	3174		0	False	1
A7DTF0	Caenorhabditis elegans	Metazoa	337		0	False	1
Q8IS98	Crithidia fasciculata	Other	134		0	False	1
Q6I5C3	Oryza sativa subsp. japonica	Plants	209		0	False	1
Q9TYY7	Caenorhabditis elegans	Metazoa	478		0	True	1
P48443	Homo sapiens	Metazoa	463		0	False	1
Q04089	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	582		0	False	1
Q2M3C6	Homo sapiens	Metazoa	523		0	False	1
Q5DT39	Rattus norvegicus	Metazoa	243		0	True	1
Q94126	Caenorhabditis elegans	Metazoa	211		0	False	1
P21528	Pisum sativum	Plants	441		0	False	1
G3LSH3	Lotus japonicus	Plants	483		0	False	1
P36970	Rattus norvegicus	Metazoa	197		0	False	1
P0CL69	Mus musculus	Metazoa	594		0	False	1
O88343	Mus musculus	Metazoa	1079		0	False	1
P42845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420		0	False	1
Q8BGC4	Mus musculus	Metazoa	377		0	False	1
Q9BSW2	Homo sapiens	Metazoa	731		0	False	1
Q9UGC7	Homo sapiens	Metazoa	380		0	False	1
Q8TAT5	Homo sapiens	Metazoa	605		0	False	1
Q9H4Q4	Homo sapiens	Metazoa	367		0	False	1
Q8GUC3	Hordeum vulgare	Plants	350		0	False	1
Q14156	Homo sapiens	Metazoa	821		0	False	1
P21727	Pisum sativum	Plants	402		0	False	1
Q25QX6	Xenopus laevis	Metazoa	153		0	False	1
Q8WWY3	Homo sapiens	Metazoa	499		0	False	1
P15692	Homo sapiens	Metazoa	395		0	False	1
Q9VTL1	Drosophila melanogaster	Metazoa	395		0	False	1
Q9NRR8	Homo sapiens	Metazoa	79		0	False	1
P55212	Homo sapiens	Metazoa	293		0	False	1
Q3V6T2	Homo sapiens	Metazoa	1871		0	False	1
Q10317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	193		0	False	1
Q6IDB0	Arabidopsis thaliana	Plants	193		0	False	1
Q14166	Homo sapiens	Metazoa	644		0	False	1
O88453	Rattus norvegicus	Metazoa	931		0	False	1
O74736	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	305		0	False	1
